wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.0	0.0008333333333333334	0.0	0.008333333333333333				-0.0008333333333333334	-0.016546793940519326	0.00021546191627134874	-0.018464083417466665			-0.08583333333333343	0.00967282302951436	-0.08583333333333343	0.014989840098940704		
abajo	0.010833333333333334	0.005833333333333334	0.10692331760854915	0.06588598402323892				0.005	0.011715106991647298	0.0030003364917423505	0.011182743689256707			-0.08583333315380962	-0.003630400427319186	-0.08583333331832148	0.010416470397469933		
abandonar	0.010833333333333334	0.01	0.10748078709984217	0.09892029925177619				0.0008333333333333335	-0.006910508273062834	0.0011683996833094174	0.0010010592428141294			-0.08583333322861121	0.0052128789898545635	-0.08583333332328257	0.012329439441589861		
abandono	0.0008333333333333334	0.0025	0.008333333333333333	0.0240622032288699				-0.0016666666666666666	-0.02157428501779316	-0.00020170161481857852	-0.01884470070657022			-0.0858333333011112	0.012046482517981627	-0.08583333333012981	0.015444389223767566		
abanico	0.0033333333333333335	0.0	0.032849421820010063	0.0				0.0033333333333333335	0.012771120752296704	0.0025384770775489073	0.040384153628881474			-0.05361111103285722	-0.00303894871802024	-0.05544649099470257	0.008291476676444764		
abarcar	0.0	0.0025	0.0	0.024836601307189548				-0.0025	-0.027955919876763005	-0.000715445731144319	-0.03679161340576876			-0.08583333333333343	0.014943203713267544	-0.08583333333333343	0.018144661389441246		
abasto	0.0008333333333333334	0.0	0.00771604938271605	0.0				0.0008333333333333334	-0.003783524222579638	0.0011207670431310297	0.015168294685873936			-0.07777777768571438	0.00411134604997801	-0.07869572288810633	0.011039186808997403		
abatimiento	0.0008333333333333334	0.0	0.008333333333333333	0.0				0.0008333333333333334	-0.003783524222579638	0.0011555864710871711	0.016146125889955343			-0.07777777768571438	0.00411134604997801	-0.07812471405322818	0.010932634947589339		
abatir	0.0008333333333333334	0.0016666666666666668	0.008169934640522876	0.01701388888888889				-0.0008333333333333334	-0.016073630098705226	0.00018665908064586384	-0.0124813717207082			-0.08583333328500009	0.00950808013341839	-0.08583333332889148	0.014391605812506206		
abdomen	0.0008333333333333334	0.0	0.008503401360544217	0.0				0.0008333333333333334	-0.003783524222579638	0.0011651795787893733	0.016409746233216938			-0.07777777768571438	0.00411134604997801	-0.0779673952925985	0.010903908887138096		
abeja	0.0008333333333333334	0.0	0.008012820512820514	0.0				0.0008333333333333334	-0.003783524222579638	0.0011375071527253285	0.01564258761122047			-0.07777777768571438	0.00411134604997801	-0.07842119940979952	0.010987504275409385		
aberración	0.0008333333333333334	0.0008333333333333334	0.008503401360544217	0.008333333333333333				0.0	-0.010165159081549482	0.0006951173013814622	-0.0008953584204940643			-0.08583333323666677	0.006867706600905993	-0.0858333333238943	0.012785249556163805		
abertura	0.0016666666666666668	0.0	0.01650326797385621	0.0				0.0016666666666666668	0.0021249467945761054	0.0016164318410949274	0.02666810287705456			-0.069722222134762	0.0015593547831792565	-0.07056724417984103	0.00978608099329878		
abierto	0.0125	0.0016666666666666668	0.13191343542738818	0.01683673469387755				0.010833333333333334	0.04219847660620582	0.0071767101164851785	0.046389294250854536			-0.08583333260833344	-0.016532519504058096	-0.08583333326085829	0.006223387600439097		
abismo	0.0016666666666666668	0.005833333333333334	0.01634615384615385	0.056967203373312986				-0.004166666666666667	-0.0345125885565004	-0.0016058065724930577	-0.027792611034097303			-0.08583333330571438	0.01854955359651042	-0.08583333333067913	0.01776187427939549		
ablandar	0.0008333333333333334	0.0	0.008333333333333333	0.0				0.0008333333333333334	-0.003783524222579638	0.0011555864710871711	0.016146125889955343			-0.07777777768571438	0.00411134604997801	-0.07812471405322818	0.010932634947589339		
abnegación	0.0008333333333333334	0.0033333333333333335	0.008333333333333333	0.0330383725817371				-0.0025	-0.026719804056425826	-0.0007080246478275208	-0.025522624592551352			-0.08583333330916676	0.014494438492390405	-0.0858333333310002	0.016704956901921867		
abnegar	0.0008333333333333334	0.0	0.008012820512820514	0.0				0.0008333333333333334	-0.003783524222579638	0.0011375071527253285	0.01564258761122047			-0.07777777768571438	0.00411134604997801	-0.07842119940979952	0.010987504275409385		
abogadillo	0.0	0.0008333333333333334	0.0	0.008333333333333333				-0.0008333333333333334	-0.016546793940519326	0.00021546191627134874	-0.018464083417466665			-0.08583333333333343	0.00967282302951436	-0.08583333333333343	0.014989840098940704		
abogado	0.0008333333333333334	0.0	0.008169934640522876	0.0				0.0008333333333333334	-0.003783524222579638	0.001146369563687016	0.015890529909524293			-0.07777777768571438	0.00411134604997801	-0.07827586345069593	0.010960486612958243		
abogar	0.0008333333333333334	0.0008333333333333334	0.008333333333333333	0.008503401360544217				0.0	-0.010165159081549482	0.0006759310859770578	-0.0014225991070172576			-0.08583333323666677	0.006867706600905993	-0.0858333333242681	0.012851486284000475		
abominable	0.0	0.0008333333333333334	0.0	0.007861635220125786				-0.0008333333333333334	-0.016546793940519326	0.00024206921499255124	-0.017719908871023253			-0.08583333333333343	0.00967282302951436	-0.08583333333333343	0.014883000684207604		
