wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.0033640536239885	0.0				0.018166089965397925	0.12414474126607647	-0.15614143993510096	0.10371712985193647			-0.1565739845518509	0.16699031690048421	-0.21210162649872522	-0.11975073931914895		
abadía	0.0008650519031141869	0.0	6.36304297797676e-05	0.0				0.0008650519031141869	0.022564492520915413	-0.157505050448306	0.06307410875662453			-0.2625274125372809	0.1687307636177488	-0.26677108531272764	-0.11139895274721104		
abajo	0.2664359861591695	0.17101449275362318	0.027268376084829432	0.01827723025870103				0.09542149340554634	0.05886802590257968	-0.15381653745014806	0.10172607862363671			-0.2678250839023815	0.16679797437635557	-0.2678250837506643	-0.12171147958878939		
abalanzar	0.014705882352941176	0.007246376811594203	0.0010764212386785983	0.0005277813883941287				0.007459505541346973	0.052047125950115125	-0.15730466282954117	0.06944454188395625			-0.2678250838735101	0.16813745938907043	-0.2678250836599595	-0.1127249160371728		
abanderado	0.0008650519031141869	0.0014492753623188406	6.474977428198274e-05	0.00010493982242473558				-0.0005842234592046537	0.008131909514813582	-0.15754794515812065	0.061594191855269154			-0.26782508396123955	0.16898094487463658	-0.26782508389558823	-0.1110945761161263		
abanderar	0.0	0.0014492753623188406	0.0	0.00010549875623259037				-0.0014492753623188406	-0.0007154826420860318	-0.15757492825565536	0.06066145381311777			-0.2678250839977935	0.16913712347592216	-0.2678250839977935	-0.1109024673739536		
abandonar	0.2301038062283737	0.3492753623188406	0.022594593920431782	0.03292223987193157				-0.1191715560904669	-0.029260063915844715	-0.16179833433504986	0.022725408797573773			-0.26782508395744764	0.1721950099305427	-0.26782508388411186	-0.09935753058559726		
abandono	0.05968858131487889	0.06521739130434782	0.004661621481438561	0.005094426573211885				-0.005528809989468933	0.005575686787833682	-0.15771015890152074	0.05799658364529639			-0.2678250839417441	0.16913063012246732	-0.2678250838462222	-0.11027145649413941		
abanicar	0.0008650519031141869	0.0014492753623188406	6.182181291264242e-05	0.00010452449331223662				-0.0005842234592046537	0.008131909514813582	-0.15754898328310027	0.06155839036331271			-0.26782508396123955	0.16898094487463658	-0.2678250838998222	-0.11108720362465227		
abanico	0.03806228373702422	0.02753623188405797	0.0038046829500425878	0.0024136691669538165				0.010526051852966251	0.04007716024049393	-0.15695662565878155	0.07738407741030442			-0.26782508391314225	0.16824870788909524	-0.26782508373668806	-0.11449358866790854		
abar	0.0008650519031141869	0.0	6.283661614495762e-05	0.0				0.0008650519031141869	0.022564492520915413	-0.15750537842219126	0.06306280562844917			-0.2625274125372809	0.1687307636177488	-0.26678423434218856	-0.11139663005289424		
abarcar	0.025951557093425604	0.014492753623188406	0.00208113460158114	0.0010506432625758382				0.011458803470237198	0.0546443899126204	-0.15710557994920749	0.07494051599628122			-0.2678250838881317	0.1680117715770194	-0.26782508366968305	-0.1138956095858262		
abarrotar	0.0017301038062283738	0.0	0.00012576970250226547	0.0				0.0017301038062283738	0.030733752373196175	-0.15747937684204968	0.0639561558363955			-0.2572297411380094	0.16859079387296058	-0.2657417868831215	-0.11158020573377847		
abarrote	0.0008650519031141869	0.0	6.300208452190288e-05	0.0				0.0008650519031141869	0.022564492520915413	-0.15750531005689228	0.06306516180952648			-0.2625274125372809	0.1687307636177488	-0.26678149346137237	-0.1113971142275681		
abastecer	0.0025951557093425604	0.0	0.00018852204022916342	0.0				0.0025951557093425604	0.03832147458269711	-0.15745344994043212	0.06484142889986919			-0.2519320697387379	0.16846078802660583	-0.2647023334127718	-0.11176212163187765		
abastecimiento	0.0017301038062283738	0.0014492753623188406	0.0001255512128805764	0.00010563942124090047				0.00028082844390953316	0.016301169367094342	-0.15752311334239044	0.06244729004026269			-0.2678250839246856	0.16883673700471946	-0.2678250838009278	-0.11127027952652072		
