,section,speech,narrated,emotional_WN,neutral_WN,positive_WN,negative_WN,speech_emotional_WN,narrated_emotional_WN,speech_neutral_WN,narrated_neutral_WN
nh0005_3,3,25.438596491228072,74.56140350877193,37.719298245614034,62.280701754385966,14.912280701754383,0.8771929824561403,13.157894736842106,24.561403508771928,12.280701754385964,50.0
nh0005_4,4,31.578947368421048,68.42105263157895,49.122807017543856,50.877192982456144,16.666666666666664,3.5087719298245608,13.157894736842106,35.96491228070175,18.421052631578945,32.45614035087719
nh0005_5,5,47.45762711864407,52.54237288135593,38.983050847457626,61.016949152542374,14.406779661016948,6.779661016949151,13.559322033898303,25.423728813559322,33.89830508474576,27.118644067796605
nh0006_1,1,38.27956989247311,61.72043010752689,41.935483870967744,58.064516129032256,19.354838709677423,3.2258064516129035,13.548387096774194,28.387096774193548,24.731182795698924,33.33333333333333
nh0006_2,2,58.494623655913976,41.505376344086024,35.483870967741936,64.51612903225806,16.559139784946233,2.1505376344086025,15.483870967741936,20.0,43.01075268817203,21.505376344086017
nh0006_3,3,62.365591397849464,37.63440860215053,29.46236559139785,70.53763440860214,12.688172043010757,3.6559139784946235,16.989247311827956,12.473118279569892,45.3763440860215,25.161290322580644
nh0006_4,4,64.08602150537635,35.913978494623656,16.7741935483871,83.2258064516129,4.946236559139785,2.5806451612903225,10.53763440860215,6.236559139784946,53.548387096774206,29.677419354838708
nh0006_5,5,30.49040511727079,69.5095948827292,24.520255863539443,75.47974413646054,5.756929637526653,3.8379530916844353,5.3304904051172715,19.189765458422176,25.15991471215352,50.31982942430704
nh0007_1,1,69.84924623115577,30.15075376884422,33.91959798994975,66.08040201005025,7.035175879396986,4.773869346733668,20.854271356783922,13.06532663316583,48.99497487437186,17.08542713567839
nh0007_2,2,49.497487437185924,50.502512562814076,37.68844221105528,62.31155778894473,9.045226130653267,7.7889447236180915,13.06532663316583,24.623115577889447,36.4321608040201,25.879396984924625
nh0007_3,3,45.226130653266324,54.773869346733676,39.949748743718594,60.050251256281406,10.301507537688444,5.025125628140704,12.311557788944723,27.63819095477387,32.914572864321606,27.1356783919598
nh0007_4,4,46.231155778894475,53.768844221105525,33.91959798994975,66.08040201005025,8.793969849246231,5.025125628140704,11.306532663316586,22.613065326633173,34.92462311557789,31.155778894472366
nh0007_5,5,39.19597989949749,60.80402010050251,25.62814070351759,74.37185929648241,5.527638190954773,6.030150753768844,5.778894472361809,19.849246231155774,33.417085427135675,40.95477386934673
nh0008_1,1,40.38054968287528,59.61945031712473,24.10147991543341,75.8985200845666,5.708245243128964,2.5369978858350954,3.382663847780127,20.718816067653275,36.99788583509514,38.90063424947146
nh0008_2,2,53.48837209302325,46.511627906976734,21.564482029598306,78.43551797040169,4.8625792811839315,4.0169133192389,5.2854122621564485,16.27906976744186,48.20295983086682,30.232558139534877
nh0008_3,3,48.20295983086682,51.79704016913318,19.02748414376321,80.97251585623678,4.0169133192389,3.171247357293869,2.9598308668076108,16.0676532769556,45.2431289640592,35.729386892177594
nh0008_4,4,23.044397463002113,76.95560253699789,24.735729386892174,75.26427061310783,5.708245243128964,3.382663847780127,2.1141649048625792,22.6215644820296,20.930232558139533,54.33403805496829
nh0008_5,5,37.632135306553906,62.367864693446094,22.83298097251585,77.16701902748414,4.228329809725159,4.651162790697675,3.382663847780127,19.45031712473573,34.24947145877378,42.917547568710354
nh0009_1,1,47.514619883040936,52.485380116959064,30.26315789473684,69.73684210526315,7.456140350877192,4.093567251461988,14.61988304093567,15.64327485380117,32.89473684210527,36.84210526315789
nh0009_2,2,33.771929824561404,66.22807017543859,30.555555555555557,69.44444444444444,4.678362573099415,6.2865497076023376,8.771929824561402,21.783625730994157,25.0,44.444444444444436
nh0009_3,3,17.690058479532162,82.30994152046783,29.53216374269006,70.46783625730994,8.04093567251462,2.7777777777777777,4.239766081871345,25.292397660818715,13.450292397660814,57.017543859649116
nh0009_4,4,14.1812865497076,85.81871345029239,38.74269005847953,61.25730994152047,10.672514619883039,5.5555555555555545,4.824561403508771,33.91812865497076,9.35672514619883,51.900584795321635
nh0009_5,5,21.751824817518244,78.24817518248175,40.14598540145985,59.854014598540154,9.48905109489051,4.37956204379562,8.321167883211679,31.824817518248178,13.43065693430657,46.42335766423358
nh0010_1,1,39.794754846066134,60.20524515393386,23.14709236031927,76.85290763968074,7.867730900798175,2.964652223489168,7.069555302166476,16.077537058152792,32.725199543899656,44.12770809578107
nh0010_2,2,44.355758266818704,55.644241733181296,22.34891676168757,77.65108323831242,7.753705815279361,2.622576966932725,6.841505131128849,15.507411630558725,37.51425313568985,40.136830102622575
nh0010_3,3,39.90877993158495,60.09122006841506,24.287343215507413,75.7126567844926,7.867730900798175,2.8506271379703536,7.867730900798175,16.419612314709234,32.04104903078677,43.671607753705814
nh0010_4,4,42.98745724059293,57.01254275940707,28.620296465222353,71.37970353477766,11.85860889395667,1.7103762827822122,9.578107183580387,19.04218928164196,33.409350057012546,37.97035347776511
nh0010_5,5,25.568181818181817,74.43181818181817,31.59090909090909,68.4090909090909,12.045454545454545,3.4090909090909087,6.25,25.34090909090909,19.318181818181817,49.09090909090909
nh0011_1,1,34.185303514377,65.814696485623,26.837060702875398,73.1629392971246,3.514376996805112,7.348242811501597,7.028753993610224,19.80830670926517,27.15654952076677,46.006389776357835
nh0011_2,2,51.43769968051119,48.56230031948881,20.447284345047922,79.55271565495208,5.4313099041533555,4.15335463258786,10.543130990415335,9.904153354632587,40.89456869009585,38.65814696485623
nh0011_3,3,37.06070287539936,62.93929712460064,23.642172523961662,76.35782747603834,4.472843450479234,4.792332268370607,7.028753993610224,16.61341853035144,30.031948881789138,46.325878594249204
nh0011_4,4,21.725239616613422,78.27476038338658,27.79552715654952,72.20447284345049,3.8338658146964857,10.543130990415335,1.5974440894568689,26.198083067092647,20.12779552715655,52.076677316293924
nh0011_5,5,20.569620253164558,79.43037974683544,41.45569620253164,58.54430379746836,5.69620253164557,12.341772151898734,6.329113924050633,35.12658227848101,14.240506329113927,44.303797468354425
nh0012_1,1,7.547169811320754,92.45283018867924,31.32075471698113,68.67924528301886,3.39622641509434,8.679245283018867,1.8867924528301887,29.433962264150942,5.6603773584905674,63.018867924528294
nh0012_2,2,4.150943396226415,95.84905660377359,52.45283018867924,47.54716981132076,11.320754716981131,11.320754716981131,1.8867924528301887,50.566037735849065,2.2641509433962264,45.283018867924525
nh0012_3,3,18.11320754716981,81.88679245283019,36.22641509433962,63.77358490566037,10.566037735849056,3.018867924528302,4.905660377358491,31.32075471698113,13.20754716981132,50.566037735849065
nh0012_4,4,29.811320754716984,70.18867924528301,39.24528301886793,60.75471698113207,6.415094339622643,9.811320754716984,6.415094339622643,32.83018867924528,23.396226415094336,37.35849056603772
nh0012_5,5,24.060150375939852,75.93984962406014,41.353383458646604,58.64661654135338,10.150375939849624,5.639097744360902,10.150375939849624,31.203007518796998,13.909774436090224,44.73684210526316
nh0013_1,1,39.58762886597938,60.41237113402062,25.97938144329897,74.02061855670105,11.340206185567009,2.061855670103093,4.948453608247423,21.030927835051546,34.639175257731964,39.38144329896907
nh0013_2,2,27.010309278350515,72.98969072164948,30.103092783505158,69.89690721649485,7.835051546391753,4.3298969072164954,5.154639175257731,24.948453608247426,21.855670103092784,48.04123711340206
nh0013_3,3,30.309278350515466,69.69072164948453,25.56701030927835,74.43298969072166,5.77319587628866,4.536082474226804,5.77319587628866,19.79381443298969,24.5360824742268,49.89690721649485
nh0013_4,4,38.96907216494846,61.03092783505154,27.216494845360824,72.78350515463917,4.536082474226804,5.77319587628866,6.391752577319587,20.824742268041238,32.577319587628864,40.20618556701031
nh0013_5,5,34.22131147540984,65.77868852459017,25.819672131147538,74.18032786885246,10.860655737704915,3.0737704918032787,4.0983606557377055,21.721311475409838,30.122950819672127,44.057377049180324
nh0014_1,1,34.84848484848485,65.15151515151516,51.89393939393939,48.10606060606061,11.742424242424242,7.196969696969697,14.015151515151516,37.87878787878788,20.833333333333336,27.27272727272727
nh0014_2,2,48.48484848484848,51.51515151515152,46.59090909090909,53.40909090909091,10.984848484848484,8.333333333333332,19.318181818181817,27.27272727272727,29.16666666666667,24.24242424242424
nh0014_3,3,49.24242424242424,50.75757575757576,42.42424242424242,57.57575757575758,4.545454545454546,14.015151515151516,17.803030303030305,24.62121212121212,31.439393939393934,26.13636363636364
nh0014_4,4,35.60606060606061,64.39393939393939,54.92424242424242,45.07575757575758,10.984848484848484,12.5,14.772727272727273,40.15151515151515,20.833333333333336,24.24242424242424
nh0014_5,5,44.905660377358494,55.094339622641506,53.20754716981133,46.79245283018867,7.924528301886792,17.358490566037734,22.641509433962263,30.56603773584905,22.264150943396224,24.52830188679245
nh0015_1,1,53.50877192982456,46.49122807017544,45.614035087719294,54.38596491228071,12.280701754385964,6.140350877192982,20.175438596491226,25.438596491228072,33.33333333333333,21.052631578947366
nh0015_2,2,64.91228070175438,35.08771929824561,32.45614035087719,67.54385964912281,10.526315789473683,2.631578947368421,18.421052631578945,14.035087719298243,46.49122807017544,21.052631578947366
nh0015_3,3,60.526315789473685,39.473684210526315,34.21052631578947,65.78947368421053,14.912280701754383,2.631578947368421,21.052631578947366,13.157894736842106,39.473684210526315,26.315789473684212
nh0015_4,4,62.280701754385966,37.719298245614034,28.947368421052637,71.05263157894737,6.140350877192982,4.385964912280701,21.052631578947366,7.894736842105262,41.2280701754386,29.824561403508767
nh0015_5,5,53.846153846153854,46.153846153846146,41.88034188034188,58.11965811965813,9.401709401709402,6.837606837606838,23.07692307692308,18.803418803418804,30.76923076923077,27.350427350427356
nh0016_1,1,8.196721311475411,91.80327868852459,26.557377049180328,73.44262295081967,6.885245901639345,3.9344262295081966,1.639344262295082,24.918032786885252,6.557377049180328,66.88524590163935
nh0016_2,2,16.065573770491802,83.93442622950819,21.9672131147541,78.03278688524591,4.590163934426228,4.918032786885246,0.9836065573770492,20.983606557377048,15.081967213114755,62.950819672131146
nh0016_3,3,53.77049180327869,46.22950819672131,15.737704918032787,84.2622950819672,1.639344262295082,2.622950819672131,6.885245901639345,8.852459016393443,46.885245901639344,37.377049180327866
nh0016_4,4,21.9672131147541,78.03278688524591,30.491803278688522,69.50819672131148,4.590163934426228,4.590163934426228,4.590163934426228,25.901639344262296,17.37704918032787,52.13114754098361
nh0016_5,5,26.470588235294123,73.52941176470588,23.529411764705877,76.47058823529412,4.901960784313727,3.5947712418300646,4.575163398692809,18.954248366013076,21.89542483660131,54.57516339869281
nh0017_1,1,76.44171779141105,23.558282208588963,22.617586912065438,77.38241308793457,7.975460122699388,1.7177914110429449,12.965235173824132,9.65235173824131,63.47648261758692,13.905930470347649
nh0017_2,2,74.27402862985684,25.725971370143146,24.539877300613494,75.4601226993865,11.083844580777097,1.5950920245398774,14.928425357873211,9.611451942740286,59.345603271983634,16.114519427402858
nh0017_3,3,77.01431492842534,22.98568507157464,17.83231083844581,82.16768916155421,6.993865030674846,1.2269938650306749,9.284253578732104,8.548057259713701,67.73006134969324,14.43762781186094
nh0017_4,4,61.34969325153374,38.65030674846626,18.691206543967287,81.30879345603273,6.584867075664621,1.7586912065439675,7.03476482617587,11.65644171779141,54.314928425357884,26.993865030674854
nh0017_5,5,70.1388888888889,29.86111111111111,18.464052287581698,81.53594771241829,6.045751633986927,2.3692810457516345,8.537581699346406,9.926470588235292,61.601307189542496,19.934640522875817
nh0018_1,1,93.29896907216495,6.7010309278350535,11.340206185567009,88.65979381443299,5.154639175257731,0.5154639175257731,10.309278350515463,1.0309278350515465,82.98969072164951,5.6701030927835046
nh0018_2,2,93.29896907216495,6.7010309278350535,18.041237113402058,81.95876288659794,7.216494845360824,2.5773195876288657,14.432989690721648,3.608247422680412,78.8659793814433,3.0927835051546397
nh0018_3,3,79.38144329896906,20.618556701030926,19.07216494845361,80.9278350515464,10.309278350515463,1.5463917525773196,10.82474226804124,8.24742268041237,68.55670103092784,12.371134020618555
nh0018_4,4,35.56701030927835,64.43298969072166,27.319587628865982,72.68041237113401,11.340206185567009,2.5773195876288657,2.5773195876288657,24.74226804123711,32.98969072164948,39.69072164948454
nh0018_5,5,73.23232323232324,26.767676767676768,18.686868686868692,81.31313131313131,10.606060606060606,0.5050505050505051,6.5656565656565675,12.12121212121212,66.66666666666666,14.646464646464649
nh0019_1,1,18.421052631578945,81.57894736842105,53.50877192982456,46.49122807017544,23.684210526315788,2.631578947368421,3.5087719298245608,50.0,14.912280701754383,31.578947368421048
nh0019_2,2,62.280701754385966,37.719298245614034,30.701754385964914,69.2982456140351,9.649122807017543,4.385964912280701,14.912280701754383,15.789473684210524,47.368421052631575,21.929824561403507
nh0019_3,3,30.701754385964914,69.2982456140351,48.24561403508772,51.75438596491229,14.035087719298243,7.894736842105262,7.0175438596491215,41.2280701754386,23.684210526315788,28.070175438596486
nh0019_4,4,43.85964912280701,56.14035087719297,36.84210526315789,63.157894736842096,11.403508771929824,2.631578947368421,9.649122807017543,27.192982456140356,34.21052631578947,28.947368421052637
nh0019_5,5,57.894736842105274,42.105263157894726,39.473684210526315,60.526315789473685,13.157894736842106,7.894736842105262,21.929824561403507,17.543859649122805,35.96491228070175,24.561403508771928
nh0020_1,1,16.85214626391097,83.14785373608903,18.706942236354003,81.293057763646,5.670376258611553,2.2257551669316373,1.5898251192368835,17.117117117117118,15.262321144674086,66.03073661897191
nh0020_2,2,33.59830418653948,66.40169581346052,16.95813460519343,83.04186539480656,5.670376258611553,2.1197668256491786,4.3985161632220455,12.559618441971386,29.19978802331743,53.84207737148915
nh0020_3,3,18.97191308956015,81.02808691043984,13.778484366719661,86.22151563328033,4.345521992580816,1.5368309485956544,1.4838367779544248,12.294647588765235,17.488076311605724,68.73343932167461
nh0020_4,4,26.762056173820877,73.23794382617912,12.771595124536299,87.2284048754637,4.186539480657127,1.2188659247482776,1.7488076311605725,11.022787493375725,25.013248542660303,62.215156332803396
nh0020_5,5,30.65113816834304,69.34886183165696,15.246161990471151,84.75383800952885,4.870301746956062,1.4293276866066702,2.0645844362096346,13.181577554261516,28.586553732133407,56.167284277395446
nh0022_1,1,21.942446043165468,78.05755395683454,35.25179856115108,64.74820143884892,7.553956834532374,8.273381294964029,5.035971223021583,30.215827338129497,16.906474820143885,47.841726618705046
nh0022_2,2,32.55395683453237,67.44604316546763,24.280575539568343,75.71942446043165,4.316546762589929,6.83453237410072,4.1366906474820135,20.143884892086326,28.417266187050362,47.3021582733813
nh0022_3,3,22.66187050359712,77.33812949640287,25.89928057553957,74.10071942446042,2.5179856115107917,8.81294964028777,2.338129496402878,23.561151079136692,20.323741007194247,53.77697841726618
nh0022_4,4,30.575539568345324,69.42446043165468,25.179856115107913,74.82014388489209,3.0575539568345325,7.913669064748201,3.2374100719424463,21.942446043165468,27.33812949640288,47.482014388489205
nh0022_5,5,32.73381294964029,67.26618705035972,28.776978417266182,71.22302158273381,3.2374100719424463,9.712230215827338,3.956834532374101,24.82014388489209,28.776978417266182,42.446043165467636
nh0023_1,1,19.571865443425075,80.42813455657493,41.89602446483182,58.103975535168196,13.761467889908257,5.198776758409786,3.3639143730886847,38.532110091743114,16.207951070336392,41.89602446483182
nh0023_2,2,40.0611620795107,59.93883792048929,31.19266055045872,68.80733944954129,9.174311926605503,4.892966360856269,6.422018348623854,24.770642201834864,33.63914373088685,35.16819571865443
nh0023_3,3,38.22629969418961,61.773700305810394,25.382262996941897,74.61773700305811,3.9755351681957194,3.3639143730886847,2.4464831804281344,22.93577981651376,35.77981651376147,38.83792048929664
nh0023_4,4,46.48318042813457,53.516819571865454,18.348623853211013,81.65137614678899,4.281345565749235,2.752293577981652,3.9755351681957194,14.37308868501529,42.507645259938826,39.14373088685015
nh0023_5,5,40.785498489425976,59.21450151057401,30.513595166163142,69.48640483383686,8.761329305135952,6.3444108761329305,6.948640483383686,23.564954682779454,33.8368580060423,35.64954682779456
nh0054_1,1,33.24742268041237,66.75257731958763,31.70103092783505,68.29896907216495,7.989690721649484,3.7800687285223367,8.24742268041237,23.453608247422682,25.0,43.29896907216496
nh0054_2,2,33.161512027491405,66.83848797250859,35.13745704467354,64.86254295532646,10.2233676975945,4.639175257731959,11.082474226804123,24.054982817869416,22.079037800687285,42.78350515463917
nh0054_3,3,22.422680412371136,77.57731958762886,33.67697594501718,66.32302405498281,9.106529209621993,4.810996563573884,6.872852233676977,26.804123711340214,15.549828178694158,50.77319587628865
nh0054_4,4,33.24742268041237,66.75257731958763,33.76288659793815,66.23711340206185,9.106529209621993,4.553264604810996,10.481099656357387,23.281786941580755,22.766323024054984,43.47079037800689
nh0054_5,5,27.910958904109588,72.08904109589042,38.78424657534247,61.215753424657535,13.613013698630136,2.7397260273972597,9.246575342465754,29.53767123287671,18.664383561643838,42.551369863013704
nh0055_1,1,33.92857142857143,66.07142857142857,36.07142857142857,63.92857142857142,6.25,5.357142857142857,11.25,24.82142857142857,22.67857142857143,41.25
nh0055_2,2,28.75,71.25,39.82142857142857,60.17857142857142,9.464285714285714,6.7857142857142865,12.5,27.32142857142857,16.25,43.92857142857143
nh0055_3,3,28.035714285714285,71.96428571428571,35.714285714285715,64.28571428571429,7.5,5.357142857142857,8.928571428571429,26.785714285714285,19.10714285714285,45.17857142857143
nh0055_4,4,18.571428571428573,81.42857142857143,31.96428571428571,68.03571428571429,7.142857142857142,5.5357142857142865,5.0,26.96428571428571,13.571428571428573,54.46428571428571
nh0055_5,5,20.677361853832444,79.32263814616756,34.40285204991088,65.59714795008912,6.951871657754011,6.238859180035651,6.951871657754011,27.450980392156865,13.725490196078432,51.871657754010684
nh0056_1,1,23.947051744885677,76.05294825511432,34.65703971119133,65.34296028880865,9.626955475330927,4.0914560770156445,7.099879663056559,27.557160048134776,16.847172081829118,48.495788206979555
nh0056_2,2,31.528279181708783,68.47172081829122,35.01805054151625,64.98194945848375,9.867629362214199,4.452466907340553,10.830324909747294,24.187725631768952,20.697954271961493,44.283995186522255
nh0056_3,3,20.697954271961493,79.30204572803851,37.42478941034898,62.57521058965102,6.618531889290012,6.859205776173287,8.303249097472925,29.121540312876053,12.394705174488568,50.18050541516246
nh0056_4,4,21.90132370637786,78.09867629362212,33.81468110709988,66.18531889290013,7.701564380264743,5.535499398315283,6.257521058965103,27.557160048134776,15.643802647412755,50.54151624548736
nh0056_5,5,30.215827338129497,69.7841726618705,28.89688249400479,71.1031175059952,6.71462829736211,5.155875299760192,8.153477218225419,20.74340527577937,22.062350119904075,49.04076738609114
nh0091_1,1,27.96208530805687,72.03791469194312,31.75355450236967,68.24644549763033,9.47867298578199,4.739336492890995,0.9478672985781992,30.80568720379147,27.014218009478675,41.23222748815166
nh0091_2,2,47.39336492890995,52.60663507109005,23.696682464454977,76.30331753554502,7.109004739336492,2.3696682464454977,3.791469194312796,19.905213270142177,43.60189573459716,32.70142180094787
nh0091_3,3,45.023696682464454,54.976303317535546,27.488151658767773,72.51184834123224,7.582938388625592,3.3175355450236967,5.213270142180095,22.274881516587683,39.810426540284354,32.70142180094787
nh0091_4,4,27.488151658767773,72.51184834123224,29.85781990521327,70.14218009478674,6.161137440758294,3.791469194312796,1.4218009478672986,28.43601895734597,26.06635071090048,44.07582938388626
nh0091_5,5,49.29577464788733,50.70422535211267,26.760563380281692,73.23943661971832,5.164319248826291,6.572769953051643,9.859154929577462,16.901408450704224,39.43661971830985,33.80281690140845
nh0096_1,1,55.45454545454545,44.54545454545455,30.0,70.0,7.7272727272727275,3.636363636363636,14.09090909090909,15.909090909090908,41.36363636363637,28.63636363636364
nh0096_2,2,34.54545454545455,65.45454545454545,35.90909090909091,64.0909090909091,12.272727272727273,0.9090909090909092,13.18181818181818,22.72727272727273,21.363636363636363,42.72727272727273
nh0096_3,3,63.18181818181819,36.81818181818181,32.72727272727273,67.27272727272727,11.818181818181818,2.727272727272727,23.18181818181818,9.545454545454547,40.0,27.27272727272727
nh0096_4,4,57.72727272727273,42.27272727272727,28.63636363636364,71.36363636363636,7.7272727272727275,5.0,16.363636363636363,12.272727272727273,41.36363636363637,30.0
nh0096_5,5,45.70135746606335,54.29864253393665,21.26696832579185,78.73303167420815,5.882352941176469,2.7149321266968327,8.597285067873303,12.669683257918553,37.10407239819005,41.6289592760181
nh0102_1,1,52.41090146750525,47.58909853249475,30.398322851153043,69.60167714884696,8.385744234800839,4.402515723270441,9.224318658280922,21.174004192872122,43.18658280922432,26.41509433962264
nh0102_2,2,56.60377358490565,43.39622641509435,29.559748427672954,70.44025157232706,8.385744234800839,3.7735849056603774,11.530398322851152,18.029350104821802,45.0733752620545,25.36687631027253
nh0102_3,3,81.34171907756811,18.658280922431867,26.624737945492658,73.37526205450735,6.918238993710692,6.079664570230608,16.771488469601678,9.853249475890985,64.57023060796647,8.805031446540882
nh0102_4,4,66.0377358490566,33.9622641509434,22.851153039832287,77.14884696016772,6.289308176100628,2.7253668763102725,11.320754716981131,11.530398322851152,54.716981132075475,22.431865828092235
nh0102_5,5,69.93736951983297,30.062630480167012,26.931106471816285,73.06889352818372,6.471816283924843,3.5490605427974953,13.987473903966595,12.943632567849686,55.94989561586638,17.118997912317322
nh0219_1,1,48.518518518518526,51.481481481481474,30.0,70.0,11.851851851851851,4.0740740740740735,15.555555555555555,14.444444444444445,32.96296296296296,37.03703703703704
nh0219_2,2,53.33333333333334,46.66666666666666,16.666666666666664,83.33333333333334,7.037037037037037,2.9629629629629632,6.666666666666668,10.0,46.66666666666666,36.66666666666666
nh0219_3,3,54.444444444444436,45.555555555555564,16.666666666666664,83.33333333333334,5.925925925925927,3.7037037037037033,8.888888888888891,7.777777777777778,45.555555555555564,37.77777777777778
nh0219_4,4,74.44444444444444,25.555555555555554,11.851851851851851,88.14814814814815,4.0740740740740735,1.4814814814814816,9.629629629629632,2.2222222222222223,64.81481481481481,23.33333333333333
nh0219_5,5,72.16117216117215,27.83882783882784,11.355311355311356,88.64468864468864,4.761904761904762,1.465201465201465,10.256410256410255,1.0989010989010992,61.904761904761905,26.739926739926737
nh0220_1,1,41.0958904109589,58.9041095890411,38.9041095890411,61.09589041095891,14.246575342465755,6.301369863013699,12.32876712328767,26.575342465753426,28.767123287671232,32.328767123287676
nh0220_2,2,41.0958904109589,58.9041095890411,30.136986301369863,69.86301369863014,9.041095890410961,7.671232876712329,9.315068493150683,20.82191780821918,31.78082191780823,38.08219178082192
nh0220_3,3,32.602739726027394,67.39726027397259,39.72602739726028,60.273972602739725,12.876712328767125,7.397260273972603,10.136986301369864,29.589041095890412,22.46575342465753,37.80821917808219
nh0220_4,4,38.630136986301366,61.36986301369865,38.35616438356164,61.64383561643836,8.21917808219178,9.315068493150683,12.054794520547945,26.301369863013697,26.575342465753426,35.06849315068493
nh0220_5,5,31.521739130434785,68.47826086956522,36.14130434782609,63.85869565217392,7.880434782608696,10.597826086956523,9.510869565217392,26.6304347826087,22.01086956521739,41.84782608695652
