	raw	relative	tfidf	zscores
SVC	0.780380116959	0.871754385965	0.871754385965	0.882865497076
KNN	0.830935672515	0.865643274854	0.860643274854	0.882865497076
RF	0.855087719298	0.871754385965	0.876198830409	0.866198830409
DT	0.838128654971	0.855087719298	0.893099415205	0.875877192982
LR	0.813713450292	0.871754385965	0.871754385965	0.143801169591
BN	0.739912280702	0.739912280702	0.739912280702	0.795760233918
GN	0.807894736842	0.850380116959	0.849824561404	0.860643274854
