	raw	relative	tfidf	zscores
SVC	0.00395061728395	0.00493827160494	0.0202469135802	0.0135802469136
KNN	0.0150617283951	0.0244444444444	0.0572839506173	0.0572839506173
RF	0.00740740740741	0.00123456790123	0.0244444444444	0.0340740740741
DT	0.0417283950617	0.0140740740741	0.00493827160494	0.0130864197531
LR	0.0192592592593	0.0140740740741	0.0182716049383	0.00641975308642
BN	0.00123456790123	0.00123456790123	0.00123456790123	0.0335802469136
GN	0.0382716049383	0.0207407407407	0.0469135802469	0.0222222222222
