	raw	relative	tfidf	zscores
SVC	0.0873829076273	0.0145772477739	0.0145772477739	0.0403218812676
KNN	0.036827064599	0.0467872896957	0.135525293813	0.0453311063491
RF	0.0266782061828	0.0394342883331	0.0267578369934	0.0429838882683
DT	0.0653117744783	0.0705919656043	0.0424894750968	0.0748204478415
LR	0.0776430262152	0.0145772477739	0.0145772477739	0.0230379669771
BN	0.131704764408	0.131704764408	0.131704764408	0.0579335993967
GN	0.0388012907801	0.047106569945	0.047106569945	0.0312833386339
