	raw	relative	tfidf	zscores
SVC	0.097847841317	0.0	0.0	0.0224478343234
KNN	0.0448956686468	0.0	0.0149652228823	0.0
RF	0.0149652228823	0.0197971290305	0.0197971290305	0.0149652228823
DT	0.0455149485029	0.077761579136	0.0744510438067	0.0395942580611
LR	0.0812819655859	0.0	0.0	0.0
BN	0.170136880326	0.170136880326	0.170136880326	0.164957219768
GN	0.0554925316492	0.0149652228823	0.0149652228823	0.0197971290305
