	raw	relative	tfidf	zscores
SVC	0.0209334248456	0.00514756348662	0.00514756348662	0.00520475863647
KNN	0.0370624571036	0.00514756348662	0.00514756348662	0.00514756348662
RF	0.00514756348662	0.00514756348662	0.00514756348662	0.0104667124228
DT	0.00577671013498	0.0112102493709	0.0583390528483	0.0209334248456
LR	0.0209906199954	0.00514756348662	0.00514756348662	0.0736101578586
BN	0.0577099062	0.0577099062	0.0577099062	0.0476435598261
GN	0.00514756348662	0.00514756348662	0.00520475863647	0.00514756348662
