	raw	relative	tfidf	zscores
SVC	0.432272347536	0.631027568922	0.631027568922	0.527815371763
KNN	0.529110275689	0.532414369256	0.49657059315	0.538437761069
RF	0.531386800334	0.527289055973	0.547172096909	0.567756892231
DT	0.472932330827	0.414832915622	0.423241436926	0.431390977444
LR	0.500568086884	0.631027568922	0.631027568922	0.142276524645
BN	0.323362573099	0.323362573099	0.323362573099	0.358968253968
GN	0.44731411863	0.486390977444	0.476365914787	0.470630743525
