	raw	relative	tfidf	zscores
SVC	0.0266913319239	0.00766384778013	0.00766384778013	0.0200845665962
KNN	0.0184989429175	0.0158562367865	0.0277484143763	0.0150634249471
RF	0.0034355179704	0.0309196617336	0.00766384778013	0.0155919661734
DT	0.00475687103594	0.00528541226216	0.0179704016913	0.00528541226216
LR	0.0380549682875	0.00766384778013	0.00766384778013	0.0375264270613
BN	0.00819238900634	0.00819238900634	0.00819238900634	0.053911205074
GN	0.0192917547569	0.0192917547569	0.00792811839323	0.00766384778013
