	raw	relative	tfidf	zscores
SVC	0.131523794404	0.0233573910405	0.0233573910405	0.137376643058
KNN	0.113824160216	0.134737504802	0.13602018645	0.131580605998
RF	0.0407766529358	0.118919000603	0.0976309042536	0.083131986372
DT	0.124481059229	0.104555462384	0.112135655395	0.0853599645869
LR	0.126316947205	0.0233573910405	0.0233573910405	0.0661752925996
BN	0.137390885792	0.137390885792	0.137390885792	0.168444277578
GN	0.127201433062	0.157240898513	0.158445942583	0.131569073593
