	raw	relative	tfidf	zscores
SVC	0.0588256497092	0.0130922338293	0.0130922338293	0.0796323113876
KNN	0.0430737483779	0.0792781083731	0.0892032807698	0.0713390911631
RF	0.0800665793279	0.0548758356722	0.067255078723	0.0680806308664
DT	0.121094608791	0.0848205699455	0.104766702082	0.11833928301
LR	0.0863643156278	0.0130922338293	0.0130922338293	0.0702132025582
BN	0.135626176802	0.135626176802	0.135626176802	0.171988532762
GN	0.120191732792	0.130919517168	0.133147637309	0.110112319891
