	raw	relative	tfidf	zscores
SVC	0.947748655914	0.957997311828	0.957997311828	0.957997311828
KNN	0.947580645161	0.947580645161	0.957997311828	0.957997311828
RF	0.963373655914	0.963373655914	0.973622311828	0.957997311828
DT	0.92624327957	0.916498655914	0.968413978495	0.963373655914
LR	0.968581989247	0.957997311828	0.957997311828	0.141465053763
BN	0.811491935484	0.811491935484	0.811491935484	0.963373655914
GN	0.957997311828	0.957997311828	0.957997311828	0.957997311828
