	raw	relative	tfidf	zscores
SVC	0.101498636723	0.0175438596491	0.0175438596491	0.0648312280439
KNN	0.100271509938	0.0510784484873	0.0818760441425	0.0782670492235
RF	0.0803753250685	0.0798839827674	0.0475845189858	0.0962357063291
DT	0.0472572878697	0.0778815866181	0.126522734962	0.0922402241512
LR	0.0968825133936	0.0175438596491	0.0175438596491	0.0175438596491
BN	0.149619628757	0.149619628757	0.149619628757	0.147470782699
GN	0.0911155401336	0.0807271762654	0.0661006287098	0.0722429356854
