	raw	relative	tfidf	zscores
SVC	0.677854122622	0.666754756871	0.666754756871	0.747357293869
KNN	0.609408033827	0.620507399577	0.58588794926	0.689482029598
RF	0.701109936575	0.690010570825	0.666754756871	0.643498942918
DT	0.586152219873	0.459830866808	0.563424947146	0.459830866808
LR	0.689217758985	0.666754756871	0.666754756871	0.264799154334
BN	0.712737843552	0.712737843552	0.712737843552	0.690274841438
GN	0.678382663848	0.678382663848	0.689746300211	0.666754756871
