	raw	relative	tfidf	zscores
SVC	0.904761904762	0.952380952381	0.952380952381	0.952380952381
KNN	0.936507936508	0.952380952381	0.94708994709	0.952380952381
RF	0.94708994709	0.941798941799	0.941798941799	0.957671957672
DT	0.925925925926	0.888888888889	0.888888888889	0.931216931217
LR	0.925925925926	0.952380952381	0.952380952381	0.047619047619
BN	0.767195767196	0.767195767196	0.767195767196	0.888888888889
GN	0.925925925926	0.957671957672	0.957671957672	0.962962962963
