	raw	relative	tfidf	zscores
SVC	0.0408615138005	0.00689048946721	0.00689048946721	0.00689048946721
KNN	0.0191311063559	0.0191311063559	0.00689048946721	0.00689048946721
RF	0.0144937881896	0.0144937881896	0.00761442822152	0.00689048946721
DT	0.00802592131216	0.0746016932651	0.000475206170152	0.0193088143798
LR	0.0125525509707	0.00689048946721	0.00689048946721	0.122609638325
BN	0.082533134001	0.082533134001	0.082533134001	0.0293447024649
GN	0.00689048946721	0.00689048946721	0.00689048946721	0.00689048946721
