wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018850987432675045	0.0	0.015777385264244236	0.0				0.018850987432675045	1.5286206963350617	0.015777385264244236	1.3661059309756682			1885098744.2675047	0.7699196592051922	1577738527.4244237	0.7943805687609278		
abadía	0.0008976660682226212	0.0	0.00029842621948890336	0.0				0.0008976660682226212	0.12401918891564989	0.00029842621948890336	0.04242388509635742			89766607.82226212	0.9813332520492357	29842622.94889034	0.9936145690266971		
abajo	0.2657091561938959	0.17101449275362318	0.12341896176572609	0.08358224355457486				0.09469466344027272	0.6070419695427172	0.03983671821115123	0.5116569981457593			1.553723031948877	0.7538176917535288	1.4766170003605341	0.8502885655659608		
abalanzar	0.01526032315978456	0.007246376811594203	0.005048407215670858	0.00241355784897054				0.008013946348190356	0.5505797893667275	0.0026348493667003184	0.27769412892071976			2.1059245945240934	0.9060053130728458	2.0916868460009352	0.9561439069570271		
abanderado	0.0008976660682226212	0.0014492753623188406	0.00030367593647585297	0.00047989250407908624				-0.0005516092940962194	-0.07123710248328319	-0.00017621656760323328	-0.02446479401269297			0.6193895896998205	1.0110469099658712	0.6327999240800977	1.0037201839905183		
abanderar	0.0	0.0014492753623188406	0.0	0.0004824485227426234				-0.0014492753623188406	-0.19525629139893308	-0.0004824485227426234	-0.06797574540812423			6.89999995239e-09	1.030278865874143	2.0727599570366602e-08	1.0103371321883379		
abandonar	0.2333931777378815	0.3492753623188406	0.10389901251206103	0.15055424877781698				-0.11588218458095909	-0.5618012742564256	-0.04665523626575595	-0.4953056047406328			0.6682211312922304	1.3804081692388435	0.6901101321191585	1.1876962945189		
abandono	0.05834829443447038	0.06521739130434782	0.020379565132664076	0.023296943606123614				-0.006869096869877446	-0.13816093435748167	-0.002917378473459537	-0.13228853690025666			0.8946738480113625	1.03701278062396	0.8747741969276843	1.0269510933141643		
abanicar	0.0008976660682226212	0.0014492753623188406	0.0002899438204853428	0.00047799319337692625				-0.0005516092940962194	-0.07123710248328319	-0.00018804937289158347	-0.026127324288677478			0.6193895896998205	1.0110469099658712	0.6065856761915184	1.0039728349547297		
abanico	0.03949730700179534	0.02753623188405797	0.017843933367492723	0.011037771112855662				0.011961075117737367	0.39906620376177404	0.006806162254637061	0.40438116397556545			1.4343758856969258	0.9157301011324199	1.616624695228885	0.9274115443463977		
abar	0.0008976660682226212	0.0	0.000294703239731655	0.0				0.0008976660682226212	0.12401918891564989	0.000294703239731655	0.041902242720217586			89766607.82226212	0.9813332520492357	29470324.9731655	0.9936930840278109		
abarcar	0.026929982046678638	0.014492753623188406	0.00976050505311663	0.004804618633054738				0.012437228423490232	0.5924375816808869	0.004955886420061892	0.41657249365230964			1.8581687606286896	0.8892950672338691	2.0314838259277495	0.9314600865098646		
abarrotar	0.0017953321364452424	0.0	0.0005898589240069758	0.0				0.0017953321364452424	0.23821604298229726	0.0005898589240069758	0.08268337016205152			179533214.64452425	0.9641449128069741	58985893.40069758	0.9875549127193172		
abarrote	0.0008976660682226212	0.0	0.00029547928512923676	0.0				0.0008976660682226212	0.12401918891564989	0.00029547928512923676	0.04201099327119273			89766607.82226212	0.9813332520492357	29547929.51292368	0.9936767154388667		
abastecer	0.0026929982046678637	0.0	0.0008841668986151182	0.0				0.0026929982046678637	0.3440328874693668	0.0008841668986151182	0.12223098426162693			269299821.4667864	0.9482178906884148	88416690.86151183	0.9816024036688591		
abastecimiento	0.0017953321364452424	0.0014492753623188406	0.0005888342093849953	0.0004830917874396135				0.00034605677412640184	0.04295975158336418	0.00010574242194538182	0.014479487858190865			1.238779172499641	0.9933381273050939	1.2188868088959832	0.9977980617322246		
abasto	0.0	0.005797101449275362	0.0	0.0019158566271079052				-0.005797101449275362	-0.6596598679987569	-0.0019158566271079052	-0.2528826701397584			1.7249999970243748e-09	1.1102336608841379	5.219597232022313e-09	1.0395687244459437		
abate	0.0008976660682226212	0.002898550724637681	0.0005806378190314498	0.0009479896954698114				-0.00200088465641506	-0.24318978527257862	-0.0003673518764383616	-0.049239383704578366			0.30969479591835725	1.0387451734850857	0.612493812623939	1.0075599486784763		
abatimiento	0.017953321364452424	0.010144927536231883	0.0062010150206176584	0.0033491416229960076				0.007808393828220541	0.47260309579366666	0.002851873397621651	0.279337226527689			1.7696845337373357	0.9161075414762264	1.851523676850441	0.9551417492502619		
abatir	0.0296229802513465	0.036231884057971016	0.010057562530706872	0.012445653733094744				-0.0066089038066245165	-0.2225507600471177	-0.0023880912023878723	-0.16228982062198227			0.8175942549875074	1.050180916390329	0.8081184603329605	1.0296288797323636		
