wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.168202681199425	0.0				0.018166089965397925	0.12414474126607647	-0.1561414399351009	0.17327672597551455			-0.1565739845518509	0.16699031690048421	-0.2121016266446381	-0.11650638284213878		
abadía	0.0008650519031141869	0.0	0.0031815214889883803	0.0				0.0008650519031141869	0.022564492520915413	-0.15750505044830596	0.04553542262189761			-0.2625274125372809	0.1687307636177488	-0.266771085474748	-0.11632752378758561		
abajo	0.2664359861591695	0.17101449275362318	1.3634188042414714	0.9138615129350516				0.09542149340554634	0.05886802590257968	-0.153816537450148	0.051434895686551796			-0.2678250839023815	0.16679797437635557	-0.2678250839928509	-0.11789216675660007		
abalanzar	0.014705882352941176	0.007246376811594203	0.05382106193392992	0.02638906941970643				0.007459505541346973	0.052047125950115125	-0.15730466282954111	0.05954440380352173			-0.2678250838735101	0.16813745938907043	-0.26782508399103677	-0.11636218106203938		
abanderado	0.0008650519031141869	0.0014492753623188406	0.003237488714099137	0.005246991121236779				-0.0005842234592046537	0.008131909514813582	-0.1575479451581206	0.025052504049816342			-0.26782508396123955	0.16898094487463658	-0.2678250839957494	-0.11629786557039486		
abanderar	0.0	0.0014492753623188406	0.0	0.005274937811629518				-0.0014492753623188406	-0.0007154826420860318	-0.1575749282556553	0.011204661379805518			-0.2678250839977935	0.16913712347592216	-0.2678250839977935	-0.11627650729846258		
abandonar	0.2301038062283737	0.3492753623188406	1.1297296960215892	1.6461119935965784				-0.1191715560904669	-0.029260063915844715	-0.1617983343350498	0.013654741456297033			-0.26782508395744764	0.1721950099305427	-0.26782508399551985	-0.1165428457557375		
abandono	0.05968858131487889	0.06521739130434782	0.23308107407192807	0.25472132866059427				-0.005528809989468933	0.005575686787833682	-0.15771015890152068	0.027801806542399464			-0.2678250839417441	0.16913063012246732	-0.26782508399476207	-0.116288255383772		
abanicar	0.0008650519031141869	0.0014492753623188406	0.0030910906456321214	0.00522622466561183				-0.0005842234592046537	0.008131909514813582	-0.1575489832831002	0.024573835442510968			-0.26782508396123955	0.16898094487463658	-0.26782508399583405	-0.11629713149948069		
abanico	0.03806228373702422	0.02753623188405797	0.19023414750212939	0.12068345834769083				0.010526051852966251	0.04007716024049393	-0.1569566256587815	0.05291696648974565			-0.26782508391314225	0.16824870788909524	-0.2678250839925714	-0.11637487527860683		
abar	0.0008650519031141869	0.0	0.0031418308072478814	0.0				0.0008650519031141869	0.022564492520915413	-0.1575053784221912	0.045387494603769146			-0.2625274125372809	0.1687307636177488	-0.2667842345042128	-0.11632731666377545		
abarcar	0.025951557093425604	0.014492753623188406	0.104056730079057	0.05253216312879191				0.011458803470237198	0.0546443899126204	-0.15710557994920743	0.06146731814612513			-0.2678250838881317	0.1680117715770194	-0.2678250839912313	-0.1163771282784743		
abarrotar	0.0017301038062283738	0.0	0.006288485125113274	0.0				0.0017301038062283738	0.030733752373196175	-0.15747937684204963	0.0559172919327697			-0.2572297411380094	0.16859079387296058	-0.2657417870448386	-0.11634206013002683		
abarrote	0.0008650519031141869	0.0	0.0031501042260951443	0.0				0.0008650519031141869	0.022564492520915413	-0.15750531005689222	0.04541836663624811			-0.2625274125372809	0.1687307636177488	-0.26678149362339576	-0.11632735988975167		
abastecer	0.0025951557093425604	0.0	0.00942610201145817	0.0				0.0025951557093425604	0.03832147458269711	-0.15745344994043206	0.06455857210318143			-0.2519320697387379	0.16846078802660583	-0.2647023335741826	-0.11635415935839567		
abastecimiento	0.0017301038062283738	0.0014492753623188406	0.0062775606440288205	0.0052819710620450235				0.00028082844390953316	0.016301169367094342	-0.1575231133423904	0.03508121532307739			-0.2678250839246856	0.16883673700471946	-0.2678250839938562	-0.11631332584762381		
abasto	0.0	0.005797101449275362	0.0	0.020947363475261056				-0.005797101449275362	-0.03504238253138789	-0.15770443337148318	-0.023430977423358805			-0.2678250839977935	0.16980987582877155	-0.2678250839977935	-0.11620573806633798		
abate	0.0008650519031141869	0.002898550724637681	0.0061901789384715715	0.010365016066878027				-0.002033498821523494	-0.004578161693124791	-0.157565837852583	0.020731629132026447			-0.2678250839795165	0.16921415703586853	-0.26782508399581495	-0.11628991632668059		
