wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.5046080435982749	0.0				0.018166089965397925	0.04129916999241599	-0.15614143993510118	0.15040193211582326			-0.1565739845518509	0.2476385922047882	-0.21210162664662333	-0.1356283684334271		
abadía	0.0008650519031141869	0.0	0.00954456446696514	0.0				0.0008650519031141869	0.0013360551319784994	-0.15750505044830623	0.043967681326969814			-0.2625274125372809	0.2483078494706374	-0.26677108547695233	-0.13559365724106665		
abajo	0.2664359861591695	0.17101449275362318	4.090256412724415	2.7415845388051547				0.09542149340554634	0.07531048800690561	-0.15381653745014828	0.062487460184968396			-0.2678250839023815	0.2460951674247017	-0.26782508399614596	-0.1355744043401115		
abalanzar	0.014705882352941176	0.007246376811594203	0.16146318580178975	0.0791672082591193				0.007459505541346973	0.01613638675640817	-0.1573046628295414	0.06183785121605076			-0.2678250838735101	0.24805108258689182	-0.2678250839955412	-0.13560209000265017		
abanderado	0.0008650519031141869	0.0014492753623188406	0.009712466142297411	0.015740973363710338				-0.0005842234592046537	-0.002296231009292401	-0.15754794515812087	0.034954925636808076			-0.26782508396123955	0.24836883244431887	-0.26782508399711213	-0.13559064424421563		
abanderar	0.0	0.0014492753623188406	0.0	0.015824813434888556				-0.0014492753623188406	-0.004470572888608225	-0.15757492825565558	0.02913448547522003			-0.2678250839977935	0.24840547485125203	-0.2678250839977935	-0.13558861628338545		
abandonar	0.2301038062283737	0.3492753623188406	3.3891890880647675	4.938335980789735				-0.1191715560904669	-0.07864742302366075	-0.16179833433505006	0.015396132991654304			-0.26782508395744764	0.25209421137475335	-0.2678250839970356	-0.13560243528912894		
abandono	0.05968858131487889	0.06521739130434782	0.6992432222157842	0.7641639859817828				-0.005528809989468933	-0.00943046454309764	-0.15771015890152096	0.03342185184485687			-0.2678250839417441	0.24852828129422955	-0.267825083996783	-0.135566776153397		
abanicar	0.0008650519031141869	0.0014492753623188406	0.009273271936896364	0.015678673996835493				-0.0005842234592046537	-0.002296231009292401	-0.1575489832831005	0.03473855152615857			-0.26782508396123955	0.24836883244431887	-0.26782508399714033	-0.1355905692033584		
abanico	0.03806228373702422	0.02753623188405797	0.5707024425063881	0.36205037504307247				0.010526051852966251	0.019181283604695936	-0.1569566256587818	0.06150623747667576			-0.26782508391314225	0.24796939950769772	-0.26782508399605276	-0.1356143874730467		
abar	0.0008650519031141869	0.0	0.009425492421743644	0.0				0.0008650519031141869	0.0013360551319784994	-0.15750537842219148	0.04389991945916592			-0.2625274125372809	0.2483078494706374	-0.2667842345064172	-0.1355936351420223		
abarcar	0.025951557093425604	0.014492753623188406	0.31217019023717096	0.15759648938637572				0.011458803470237198	0.023240867907184132	-0.1571055799492077	0.06757424392334407			-0.2678250838881317	0.24791582988598473	-0.26782508399560606	-0.13560801906389972		
abarrotar	0.0017301038062283738	0.0	0.01886545537533982	0.0				0.0017301038062283738	0.0034918285363032186	-0.1574793768420499	0.04905564220951728			-0.2572297411380094	0.24827174700416532	-0.2657417870470388	-0.13559531656771767		
abarrote	0.0008650519031141869	0.0	0.009450312678285432	0.0				0.0008650519031141869	0.0013360551319784994	-0.1575053100568925	0.04391405032441223			-0.2625274125372809	0.2483078494706374	-0.26678149362560016	-0.13559363975049352		
abastecer	0.0025951557093425604	0.0	0.02827830603437451	0.0				0.0025951557093425604	0.005629347924750809	-0.15745344994043234	0.053803983050929205			-0.2519320697387379	0.24823595023540473	-0.2647023335763787	-0.1355968651347543		
abastecimiento	0.0017301038062283738	0.0014492753623188406	0.01883268193208646	0.015845913186135072				0.00028082844390953316	-0.00014045760496768172	-0.15752311334239066	0.039873814323926296			-0.2678250839246856	0.24833250295672152	-0.26782508399648103	-0.13559235741335235		
abasto	0.0	0.005797101449275362	0.0	0.06284209042578318				-0.005797101449275362	-0.01506399564890097	-0.15770443337148346	0.007906679485901943			-0.2678250839977935	0.2485884758734521	-0.2678250839977935	-0.13557923482084114		
