wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.0033640536239885	0.0				0.018166089965397925	0.04129916999241599	-0.15614143993510096	0.04048540787088682			-0.1565739845518509	0.2476385922047882	-0.21210162649872522	0.11311393731549871		
abadía	0.0008650519031141869	0.0	6.36304297797676e-05	0.0				0.0008650519031141869	0.0013360551319784994	-0.157505050448306	0.025666085198629653			-0.2625274125372809	0.2483078494706374	-0.26677108531272764	0.11538437489840087		
abajo	0.2664359861591695	0.17101449275362318	0.027268376084829432	0.01827723025870103				0.09542149340554634	0.07531048800690561	-0.15381653745014806	0.05883419717115196			-0.2678250839023815	0.2460951674247017	-0.2678250837506643	0.10989967189861005		
abalanzar	0.014705882352941176	0.007246376811594203	0.0010764212386785983	0.0005277813883941287				0.007459505541346973	0.01613638675640817	-0.15730466282954117	0.027861130597131283			-0.2678250838735101	0.24805108258689182	-0.2678250836599595	0.11504720401307397		
abanderado	0.0008650519031141869	0.0014492753623188406	6.474977428198274e-05	0.00010493982242473558				-0.0005842234592046537	-0.002296231009292401	-0.15754794515812065	0.02519221819171158			-0.26782508396123955	0.24836883244431887	-0.26782508389558823	0.11545698787970782		
abanderar	0.0	0.0014492753623188406	0.0	0.00010549875623259037				-0.0014492753623188406	-0.004470572888608225	-0.15757492825565536	0.02489407252802322			-0.2678250839977935	0.24840547485125203	-0.2678250839977935	0.1155026871517035		
abandonar	0.2301038062283737	0.3492753623188406	0.022594593920431782	0.03292223987193157				-0.1191715560904669	-0.07864742302366075	-0.16179833433504986	-0.011560342461071231			-0.26782508395744764	0.25209421137475335	-0.26782508388411186	0.12188582117707814		
abandono	0.05968858131487889	0.06521739130434782	0.004661621481438561	0.005094426573211885				-0.005528809989468933	-0.00943046454309764	-0.15771015890152074	0.023491041266306117			-0.2678250839417441	0.24852828129422955	-0.2678250838462222	0.11572397695422856		
abanicar	0.0008650519031141869	0.0014492753623188406	6.182181291264242e-05	0.00010452449331223662				-0.0005842234592046537	-0.002296231009292401	-0.15754898328310027	0.02518075027405552			-0.26782508396123955	0.24836883244431887	-0.2678250838998222	0.11545874560234787		
abanico	0.03806228373702422	0.02753623188405797	0.0038046829500425878	0.0024136691669538165				0.010526051852966251	0.019181283604695936	-0.15695662565878155	0.031536458265596506			-0.26782508391314225	0.24796939950769772	-0.26782508373668806	0.11447510816220444		
