,section,speech,narrated,emotional_WN,neutral_WN,positive_WN,negative_WN,speech_emotional_WN,narrated_emotional_WN,speech_neutral_WN,narrated_neutral_WN,emotional_NRC,neutral_NRC,positive_NRC,negative_NRC,speech_emotional_NRC,narrated_emotional_NRC,speech_neutral_NRC,narrated_neutral_NRC,Trust_NRC,Fear_NRC,Joy_NRC,Sadness_NRC,Anger_NRC,Disgust_NRC,Anticipation_NRC,Surprise_NRC,Trust_NRC_speech,Trust_NRC_narrated,Fear_NRC_speech,Fear_NRC_narrated,Joy_NRC_speech,Joy_NRC_narrated,Sadness_NRC_speech,Sadness_NRC_narrated,Anger_NRC_speech,Anger_NRC_narrated,Disgust_NRC_speech,Disgust_NRC_narrated,Anticipation_NRC_speech,Anticipation_NRC_narrated,Surprise_NRC_speech,Surprise_NRC_narrated
nh0008_2,2,53.48837209302325,46.511627906976734,21.564482029598306,78.43551797040169,4.8625792811839315,4.0169133192389,5.2854122621564485,16.27906976744186,48.20295983086682,30.232558139534877,38.68921775898521,61.310782241014785,11.839323467230447,10.570824524312897,12.896405919661731,25.792811839323463,40.59196617336153,20.718816067653275,11.20507399577167,3.382663847780127,0.8456659619450317,4.651162790697675,3.171247357293869,0.8456659619450317,7.610993657505285,1.4799154334038054,3.8054968287526423,7.399577167019028,2.1141649048625792,1.2684989429175475,0.0,0.8456659619450317,2.9598308668076108,1.6913319238900637,1.0570824524312896,2.1141649048625792,0.6342494714587738,0.21141649048625796,1.6913319238900637,5.9196617336152215,1.2684989429175475,0.21141649048625796
nh0008_3,3,48.20295983086682,51.79704016913318,19.02748414376321,80.97251585623678,4.0169133192389,3.171247357293869,2.9598308668076108,16.0676532769556,45.2431289640592,35.729386892177594,36.78646934460888,63.21353065539113,13.31923890063425,6.765327695560254,5.496828752642706,31.289640591966172,42.70613107822409,20.507399577167014,10.993657505285412,3.171247357293869,1.4799154334038054,5.9196617336152215,3.8054968287526423,0.8456659619450317,5.9196617336152215,1.0570824524312896,2.5369978858350954,8.456659619450317,1.2684989429175475,1.9027484143763211,0.4228329809725159,1.0570824524312896,2.3255813953488373,3.5940803382663846,0.4228329809725159,3.382663847780127,0.21141649048625796,0.6342494714587738,0.6342494714587738,5.2854122621564485,0.21141649048625796,0.8456659619450317
nh0008_4,4,23.044397463002113,76.95560253699789,24.735729386892174,75.26427061310783,5.708245243128964,3.382663847780127,2.1141649048625792,22.6215644820296,20.930232558139533,54.33403805496829,47.14587737843553,52.85412262156447,18.181818181818183,9.725158562367863,5.496828752642706,41.649048625792815,17.54756871035941,35.30655391120507,15.644820295983086,4.651162790697675,1.2684989429175475,5.2854122621564485,1.6913319238900637,1.4799154334038054,6.13107822410148,0.21141649048625796,2.3255813953488373,13.31923890063425,0.4228329809725159,4.228329809725159,0.4228329809725159,0.8456659619450317,0.8456659619450317,4.439746300211417,0.0,1.6913319238900637,0.4228329809725159,1.0570824524312896,1.2684989429175475,4.8625792811839315,0.0,0.21141649048625796
nh0008_5,5,37.632135306553906,62.367864693446094,22.83298097251585,77.16701902748414,4.228329809725159,4.651162790697675,3.382663847780127,19.45031712473573,34.24947145877378,42.917547568710354,42.07188160676533,57.92811839323468,13.530655391120508,13.742071881606766,7.399577167019028,34.6723044397463,30.232558139534877,27.69556025369979,10.147991543340382,5.2854122621564485,0.4228329809725159,6.13107822410148,2.9598308668076108,1.2684989429175475,4.8625792811839315,1.6913319238900637,2.3255813953488373,7.822410147991543,0.6342494714587738,4.651162790697675,0.0,0.4228329809725159,1.6913319238900637,4.439746300211417,0.4228329809725159,2.5369978858350954,0.4228329809725159,0.8456659619450317,1.0570824524312896,3.8054968287526423,1.0570824524312896,0.6342494714587738
nh0009_1,1,47.514619883040936,52.485380116959064,30.26315789473684,69.73684210526315,7.456140350877192,4.093567251461988,14.61988304093567,15.64327485380117,32.89473684210527,36.84210526315789,52.485380116959064,47.514619883040936,15.64327485380117,16.52046783625731,22.076023391812864,30.4093567251462,25.438596491228072,22.076023391812864,15.497076023391811,8.187134502923977,1.023391812865497,8.333333333333332,3.070175438596491,1.023391812865497,5.701754385964912,0.7309941520467835,7.163742690058478,8.333333333333332,3.6549707602339176,4.5321637426900585,0.5847953216374269,0.43859649122807015,3.947368421052632,4.385964912280701,1.1695906432748535,1.9005847953216373,0.7309941520467835,0.29239766081871343,3.070175438596491,2.631578947368421,0.43859649122807015,0.29239766081871343
nh0009_2,2,33.771929824561404,66.22807017543859,30.555555555555557,69.44444444444444,4.678362573099415,6.2865497076023376,8.771929824561402,21.783625730994157,25.0,44.444444444444436,66.95906432748538,33.04093567251462,12.42690058479532,24.561403508771928,19.298245614035086,47.66081871345029,14.473684210526313,18.567251461988302,7.602339181286548,9.7953216374269,1.7543859649122806,12.865497076023393,5.116959064327485,1.6081871345029242,6.871345029239767,0.29239766081871343,3.3625730994152043,4.239766081871345,3.070175438596491,6.725146198830409,0.14619883040935672,1.6081871345029242,4.093567251461988,8.771929824561402,1.023391812865497,4.093567251461988,0.29239766081871343,1.3157894736842104,2.3391812865497075,4.5321637426900585,0.14619883040935672,0.14619883040935672
nh0009_3,3,17.690058479532162,82.30994152046783,29.53216374269006,70.46783625730994,8.04093567251462,2.7777777777777777,4.239766081871345,25.292397660818715,13.450292397660814,57.017543859649116,59.941520467836256,40.058479532163744,15.204678362573096,18.128654970760234,8.47953216374269,51.46198830409357,9.210526315789473,30.84795321637427,17.397660818713447,11.257309941520466,2.1929824561403506,5.847953216374267,4.824561403508771,2.3391812865497075,6.2865497076023376,1.023391812865497,3.2163742690058483,14.1812865497076,1.4619883040935668,9.7953216374269,0.29239766081871343,1.9005847953216373,0.5847953216374269,5.263157894736842,0.43859649122807015,4.385964912280701,0.29239766081871343,2.046783625730994,1.7543859649122806,4.5321637426900585,0.0,1.023391812865497
nh0009_4,4,14.1812865497076,85.81871345029239,38.74269005847953,61.25730994152047,10.672514619883039,5.5555555555555545,4.824561403508771,33.91812865497076,9.35672514619883,51.900584795321635,72.6608187134503,27.33918128654971,18.128654970760234,22.66081871345029,8.625730994152047,64.03508771929825,5.5555555555555545,21.783625730994157,12.719298245614036,11.403508771929824,0.8771929824561403,7.309941520467835,6.432748538011697,0.5847953216374269,6.140350877192982,0.7309941520467835,1.023391812865497,11.695906432748535,2.046783625730994,9.35672514619883,0.0,0.8771929824561403,1.3157894736842104,5.9941520467836265,0.43859649122807015,5.9941520467836265,0.0,0.5847953216374269,0.43859649122807015,5.701754385964912,0.29239766081871343,0.43859649122807015
nh0009_5,5,21.751824817518244,78.24817518248175,40.14598540145985,59.854014598540154,9.48905109489051,4.37956204379562,8.321167883211679,31.824817518248178,13.43065693430657,46.42335766423358,68.75912408759123,31.24087591240876,19.12408759124088,19.56204379562044,13.576642335766422,55.18248175182482,8.175182481751825,23.06569343065693,16.642335766423358,9.05109489051095,1.7518248175182485,10.218978102189784,2.7737226277372264,1.313868613138686,8.175182481751825,1.45985401459854,2.335766423357664,14.306569343065693,1.8978102189781019,7.153284671532846,0.291970802919708,1.45985401459854,2.7737226277372264,7.445255474452554,0.4379562043795621,2.335766423357664,0.0,1.313868613138686,2.18978102189781,5.985401459854015,0.583941605839416,0.8759124087591241
nh0010_1,1,39.794754846066134,60.20524515393386,23.14709236031927,76.85290763968074,7.867730900798175,2.964652223489168,7.069555302166476,16.077537058152792,32.725199543899656,44.12770809578107,40.478905359179016,59.521094640820984,16.761687571265682,8.20980615735462,11.174458380843783,29.304446978335232,28.620296465222353,30.90079817559863,13.340935005701256,2.2805017103762832,1.7103762827822122,5.131128848346637,2.1664766248574687,0.7981755986316991,7.297605473204105,1.8244013683010265,5.473204104903079,7.867730900798175,0.5701254275940707,1.7103762827822122,0.11402508551881416,1.5963511972633981,2.0524515393386547,3.0786773090079818,0.2280501710376283,1.9384264538198404,0.5701254275940707,0.2280501710376283,2.394526795895097,4.903078677309008,0.4561003420752566,1.3683010262257698
nh0010_2,2,44.355758266818704,55.644241733181296,22.34891676168757,77.65108323831242,7.753705815279361,2.622576966932725,6.841505131128849,15.507411630558725,37.51425313568985,40.136830102622575,37.51425313568985,62.485746864310144,16.761687571265682,6.499429874572406,13.112884834663625,24.401368301026224,31.242873432155072,31.242873432155072,11.744583808437856,1.9384264538198404,1.9384264538198404,4.903078677309008,1.026225769669327,1.3683010262257698,7.069555302166476,2.0524515393386547,4.104903078677308,7.639680729760548,1.2542759407069557,0.6841505131128849,0.5701254275940707,1.3683010262257698,1.8244013683010265,3.0786773090079818,0.2280501710376283,0.7981755986316991,0.7981755986316991,0.5701254275940707,2.7366020524515395,4.3329532497149374,0.9122006841505133,1.1402508551881414
nh0010_3,3,39.90877993158495,60.09122006841506,24.287343215507413,75.7126567844926,7.867730900798175,2.8506271379703536,7.867730900798175,16.419612314709234,32.04104903078677,43.671607753705814,42.64538198403649,57.35461801596351,17.901938426453817,8.551881413911062,12.770809578107185,29.874572405929307,27.137970353477765,30.216647662485748,11.85860889395667,4.2189281641961225,2.508551881413911,5.245153933865451,1.9384264538198404,1.4823261117445838,6.727480045610036,1.5963511972633981,4.2189281641961225,7.639680729760548,1.2542759407069557,2.964652223489168,0.11402508551881416,2.394526795895097,1.4823261117445838,3.762827822120866,0.34207525655644244,1.5963511972633981,0.5701254275940707,0.9122006841505133,2.508551881413911,4.2189281641961225,0.6841505131128849,0.9122006841505133
nh0010_4,4,42.98745724059293,57.01254275940707,28.620296465222353,71.37970353477766,11.85860889395667,1.7103762827822122,9.578107183580387,19.04218928164196,33.409350057012546,37.97035347776511,48.688711516533644,51.311288483466356,28.164196123147093,4.903078677309008,14.709236031927025,33.97947548460662,28.278221208665904,23.033067274800448,12.542759407069555,1.2542759407069557,3.0786773090079818,5.815279361459521,1.9384264538198404,1.4823261117445838,6.841505131128849,1.1402508551881414,4.5610034207525665,7.98175598631699,0.5701254275940707,0.6841505131128849,0.7981755986316991,2.2805017103762832,2.622576966932725,3.1927023945267963,0.6841505131128849,1.2542759407069557,0.34207525655644244,1.1402508551881414,1.4823261117445838,5.359179019384264,0.7981755986316991,0.34207525655644244
nh0010_5,5,25.568181818181817,74.43181818181817,31.59090909090909,68.4090909090909,12.045454545454545,3.4090909090909087,6.25,25.34090909090909,19.318181818181817,49.09090909090909,55.45454545454545,44.54545454545455,26.022727272727273,7.5,11.363636363636365,44.09090909090909,14.204545454545455,30.34090909090909,13.636363636363635,1.818181818181818,3.977272727272727,8.068181818181818,1.0227272727272727,1.7045454545454544,6.363636363636362,1.818181818181818,2.727272727272727,10.909090909090908,0.2272727272727273,1.5909090909090908,0.3409090909090909,3.636363636363636,1.5909090909090908,6.477272727272728,0.2272727272727273,0.7954545454545454,0.2272727272727273,1.4772727272727273,1.0227272727272727,5.340909090909091,0.4545454545454545,1.3636363636363635
nh0011_1,1,34.185303514377,65.814696485623,26.837060702875398,73.1629392971246,3.514376996805112,7.348242811501597,7.028753993610224,19.80830670926517,27.15654952076677,46.006389776357835,46.325878594249204,53.674121405750796,14.057507987220447,15.015974440894569,15.654952076677315,30.67092651757189,18.53035143769968,35.14376996805112,13.099041533546329,4.472843450479234,1.5974440894568689,9.26517571884984,3.8338658146964857,2.5559105431309903,4.472843450479234,1.2779552715654952,6.389776357827476,6.7092651757188495,1.5974440894568689,2.8753993610223643,0.0,1.5974440894568689,2.5559105431309903,6.7092651757188495,0.6389776357827476,3.1948881789137378,0.3194888178913738,2.2364217252396164,0.9584664536741214,3.514376996805112,0.6389776357827476,0.6389776357827476
nh0011_2,2,51.43769968051119,48.56230031948881,20.447284345047922,79.55271565495208,5.4313099041533555,4.15335463258786,10.543130990415335,9.904153354632587,40.89456869009585,38.65814696485623,36.10223642172525,63.897763578274756,15.015974440894569,9.584664536741213,16.293929712460066,19.80830670926517,35.14376996805112,28.753993610223645,6.0702875399361025,3.514376996805112,3.1948881789137378,7.348242811501597,1.9169329073482428,2.8753993610223643,5.7507987220447285,0.9584664536741214,3.8338658146964857,2.2364217252396164,1.9169329073482428,1.5974440894568689,0.0,3.1948881789137378,3.514376996805112,3.8338658146964857,0.3194888178913738,1.5974440894568689,0.6389776357827476,2.2364217252396164,4.15335463258786,1.5974440894568689,0.3194888178913738,0.6389776357827476
nh0011_3,3,37.06070287539936,62.93929712460064,23.642172523961662,76.35782747603834,4.472843450479234,4.792332268370607,7.028753993610224,16.61341853035144,30.031948881789138,46.325878594249204,40.57507987220447,59.424920127795524,13.418530351437699,11.821086261980831,11.821086261980831,28.753993610223645,25.23961661341853,34.185303514377,7.028753993610224,4.15335463258786,3.8338658146964857,9.26517571884984,2.5559105431309903,2.2364217252396164,6.0702875399361025,1.5974440894568689,3.1948881789137378,3.8338658146964857,1.2779552715654952,2.8753993610223643,1.2779552715654952,2.5559105431309903,4.15335463258786,5.1118210862619815,0.6389776357827476,1.9169329073482428,0.6389776357827476,1.5974440894568689,1.2779552715654952,4.792332268370607,0.9584664536741214,0.6389776357827476
nh0011_4,4,21.725239616613422,78.27476038338658,27.79552715654952,72.20447284345049,3.8338658146964857,10.543130990415335,1.5974440894568689,26.198083067092647,20.12779552715655,52.076677316293924,46.64536741214057,53.35463258785943,8.945686900958465,21.725239616613422,5.4313099041533555,41.21405750798722,16.293929712460066,37.06070287539936,10.543130990415335,4.15335463258786,1.2779552715654952,11.501597444089455,3.1948881789137378,1.2779552715654952,5.7507987220447285,0.9584664536741214,2.2364217252396164,8.30670926517572,0.9584664536741214,3.1948881789137378,0.0,1.2779552715654952,1.2779552715654952,10.223642172523961,0.0,3.1948881789137378,0.3194888178913738,0.9584664536741214,0.9584664536741214,4.792332268370607,0.3194888178913738,0.6389776357827476
nh0011_5,5,20.569620253164558,79.43037974683544,41.45569620253164,58.54430379746836,5.69620253164557,12.341772151898734,6.329113924050633,35.12658227848101,14.240506329113927,44.303797468354425,63.60759493670886,36.392405063291136,16.77215189873418,28.79746835443038,9.17721518987342,54.43037974683544,11.39240506329114,25.0,12.658227848101266,7.9113924050632916,1.5822784810126582,12.341772151898734,2.848101265822785,5.69620253164557,7.2784810126582276,1.2658227848101269,4.113924050632911,8.544303797468354,1.2658227848101269,6.645569620253164,0.0,1.5822784810126582,3.79746835443038,8.544303797468354,0.0,2.848101265822785,0.949367088607595,4.746835443037975,0.6329113924050633,6.645569620253164,0.3164556962025317,0.949367088607595
nh0012_1,1,7.547169811320754,92.45283018867924,31.32075471698113,68.67924528301886,3.39622641509434,8.679245283018867,1.8867924528301887,29.433962264150942,5.6603773584905674,63.018867924528294,62.26415094339622,37.735849056603776,13.584905660377359,22.641509433962263,3.39622641509434,58.867924528301884,4.150943396226415,33.58490566037736,12.830188679245285,2.6415094339622645,0.7547169811320755,13.962264150943394,4.528301886792453,3.018867924528302,6.415094339622643,0.7547169811320755,0.7547169811320755,12.075471698113208,0.0,2.6415094339622645,0.37735849056603776,0.37735849056603776,0.0,13.962264150943394,0.0,4.528301886792453,0.0,3.018867924528302,0.0,6.415094339622643,0.0,0.7547169811320755
nh0012_2,2,4.150943396226415,95.84905660377359,52.45283018867924,47.54716981132076,11.320754716981131,11.320754716981131,1.8867924528301887,50.566037735849065,2.2641509433962264,45.283018867924525,72.0754716981132,27.924528301886788,17.358490566037734,25.283018867924532,2.6415094339622645,69.43396226415094,1.509433962264151,26.41509433962264,8.679245283018867,5.6603773584905674,3.7735849056603774,13.20754716981132,4.528301886792453,2.2641509433962264,12.075471698113208,1.8867924528301887,1.1320754716981132,7.547169811320754,0.37735849056603776,5.283018867924528,0.0,3.7735849056603774,0.0,13.20754716981132,0.0,4.528301886792453,0.0,2.2641509433962264,0.37735849056603776,11.698113207547168,0.0,1.8867924528301887
nh0012_3,3,18.11320754716981,81.88679245283019,36.22641509433962,63.77358490566037,10.566037735849056,3.018867924528302,4.905660377358491,31.32075471698113,13.20754716981132,50.566037735849065,57.735849056603776,42.264150943396224,16.9811320754717,18.867924528301888,9.433962264150944,48.301886792452834,8.679245283018867,33.58490566037736,14.716981132075471,4.150943396226415,1.509433962264151,11.320754716981131,2.2641509433962264,2.6415094339622645,10.18867924528302,0.37735849056603776,3.39622641509434,11.320754716981131,0.37735849056603776,3.7735849056603774,0.0,1.509433962264151,1.509433962264151,9.811320754716984,0.0,2.2641509433962264,1.1320754716981132,1.509433962264151,0.7547169811320755,9.433962264150944,0.37735849056603776,0.0
nh0012_4,4,29.811320754716984,70.18867924528301,39.24528301886793,60.75471698113207,6.415094339622643,9.811320754716984,6.415094339622643,32.83018867924528,23.396226415094336,37.35849056603772,53.20754716981133,46.79245283018867,9.811320754716984,21.132075471698123,8.30188679245283,44.905660377358494,21.509433962264147,25.283018867924532,8.30188679245283,5.6603773584905674,1.8867924528301887,10.566037735849056,2.6415094339622645,0.7547169811320755,10.566037735849056,1.509433962264151,1.1320754716981132,7.169811320754717,0.37735849056603776,5.283018867924528,0.37735849056603776,1.509433962264151,2.2641509433962264,8.30188679245283,0.0,2.6415094339622645,0.0,0.7547169811320755,1.1320754716981132,9.433962264150944,0.37735849056603776,1.1320754716981132
nh0012_5,5,24.060150375939852,75.93984962406014,41.353383458646604,58.64661654135338,10.150375939849624,5.639097744360902,10.150375939849624,31.203007518796998,13.909774436090224,44.73684210526316,56.390977443609025,43.609022556390975,20.30075187969925,18.045112781954888,11.278195488721805,45.11278195488722,12.781954887218044,30.82706766917293,17.29323308270677,5.263157894736842,1.5037593984962403,9.774436090225564,3.3834586466165413,0.3759398496240601,10.526315789473683,0.0,3.0075187969924815,14.285714285714285,1.1278195488721805,4.135338345864661,0.0,1.5037593984962403,3.0075187969924815,6.7669172932330826,1.1278195488721805,2.255639097744361,0.3759398496240601,0.0,1.5037593984962403,9.022556390977444,0.0,0.0
nh0013_1,1,39.58762886597938,60.41237113402062,25.97938144329897,74.02061855670105,11.340206185567009,2.061855670103093,4.948453608247423,21.030927835051546,34.639175257731964,39.38144329896907,44.53608247422681,55.4639175257732,22.061855670103093,7.628865979381443,9.484536082474227,35.051546391752574,30.103092783505158,25.360824742268036,7.216494845360824,2.268041237113402,8.041237113402063,7.0103092783505145,1.6494845360824744,1.2371134020618555,6.185567010309278,0.8247422680412372,1.2371134020618555,5.979381443298969,1.443298969072165,0.8247422680412372,2.061855670103093,5.979381443298969,2.268041237113402,4.742268041237113,0.0,1.6494845360824744,0.8247422680412372,0.4123711340206186,1.443298969072165,4.742268041237113,0.0,0.8247422680412372
nh0013_2,2,27.010309278350515,72.98969072164948,30.103092783505158,69.89690721649485,7.835051546391753,4.3298969072164954,5.154639175257731,24.948453608247426,21.855670103092784,48.04123711340206,46.5979381443299,53.4020618556701,18.969072164948454,9.484536082474227,7.0103092783505145,39.58762886597938,20.0,33.4020618556701,11.752577319587626,3.0927835051546397,3.9175257731958766,9.072164948453608,2.268041237113402,1.443298969072165,4.948453608247423,1.6494845360824744,0.8247422680412372,10.927835051546392,0.6185567010309279,2.4742268041237114,0.6185567010309279,3.2989690721649487,2.268041237113402,6.804123711340206,0.2061855670103093,2.061855670103093,0.4123711340206186,1.0309278350515465,1.443298969072165,3.5051546391752577,0.2061855670103093,1.443298969072165
nh0013_3,3,30.309278350515466,69.69072164948453,25.56701030927835,74.43298969072166,5.77319587628866,4.536082474226804,5.77319587628866,19.79381443298969,24.5360824742268,49.89690721649485,41.85567010309278,58.144329896907216,13.195876288659795,13.814432989690724,10.103092783505154,31.752577319587626,20.20618556701031,37.93814432989691,12.371134020618555,2.88659793814433,2.061855670103093,6.391752577319587,2.061855670103093,1.443298969072165,7.0103092783505145,2.061855670103093,2.88659793814433,9.484536082474227,0.8247422680412372,2.061855670103093,0.0,2.061855670103093,1.6494845360824744,4.742268041237113,0.4123711340206186,1.6494845360824744,0.2061855670103093,1.2371134020618555,1.855670103092784,5.154639175257731,0.8247422680412372,1.2371134020618555
nh0013_4,4,38.96907216494846,61.03092783505154,27.216494845360824,72.78350515463917,4.536082474226804,5.77319587628866,6.391752577319587,20.824742268041238,32.577319587628864,40.20618556701031,44.123711340206185,55.876288659793815,14.63917525773196,10.515463917525773,11.340206185567009,32.78350515463917,27.628865979381448,28.24742268041237,13.195876288659795,2.6804123711340204,2.4742268041237114,9.072164948453608,1.443298969072165,0.6185567010309279,8.041237113402063,1.6494845360824744,3.2989690721649487,9.896907216494846,1.0309278350515465,1.6494845360824744,0.4123711340206186,2.061855670103093,3.5051546391752577,5.567010309278351,0.4123711340206186,1.0309278350515465,0.6185567010309279,0.0,2.061855670103093,5.979381443298969,0.6185567010309279,1.0309278350515465
nh0013_5,5,34.22131147540984,65.77868852459017,25.819672131147538,74.18032786885246,10.860655737704915,3.0737704918032787,4.0983606557377055,21.721311475409838,30.122950819672127,44.057377049180324,46.10655737704918,53.89344262295082,16.393442622950822,12.5,11.885245901639344,34.22131147540984,22.33606557377049,31.557377049180328,8.196721311475411,2.459016393442623,3.483606557377049,9.221311475409836,1.4344262295081966,2.459016393442623,5.942622950819672,1.8442622950819672,2.2540983606557377,5.942622950819672,0.4098360655737705,2.0491803278688523,0.20491803278688525,3.278688524590164,3.0737704918032787,6.147540983606558,0.6147540983606558,0.819672131147541,1.639344262295082,0.819672131147541,1.024590163934426,4.918032786885246,1.024590163934426,0.819672131147541
nh0014_1,1,34.84848484848485,65.15151515151516,51.89393939393939,48.10606060606061,11.742424242424242,7.196969696969697,14.015151515151516,37.87878787878788,20.833333333333336,27.27272727272727,65.15151515151516,34.84848484848485,30.303030303030305,12.12121212121212,18.939393939393934,46.21212121212121,15.909090909090908,18.939393939393934,15.151515151515152,6.4393939393939394,5.303030303030303,6.0606060606060606,3.0303030303030303,0.3787878787878788,8.712121212121213,2.6515151515151514,5.303030303030303,9.848484848484848,3.0303030303030303,3.4090909090909087,0.7575757575757576,4.545454545454546,1.1363636363636365,4.924242424242424,1.1363636363636365,1.893939393939394,0.0,0.3787878787878788,2.272727272727273,6.4393939393939394,1.5151515151515151,1.1363636363636365
nh0014_2,2,48.48484848484848,51.51515151515152,46.59090909090909,53.40909090909091,10.984848484848484,8.333333333333332,19.318181818181817,27.27272727272727,29.16666666666667,24.24242424242424,56.81818181818182,43.18181818181818,23.10606060606061,15.909090909090908,22.72727272727273,34.09090909090909,25.75757575757576,17.424242424242426,10.984848484848484,6.0606060606060606,1.893939393939394,7.196969696969697,2.272727272727273,0.7575757575757576,10.227272727272727,1.1363636363636365,4.924242424242424,6.0606060606060606,3.4090909090909087,2.6515151515151514,0.7575757575757576,1.1363636363636365,4.924242424242424,2.272727272727273,1.1363636363636365,1.1363636363636365,0.3787878787878788,0.3787878787878788,2.272727272727273,7.954545454545454,0.3787878787878788,0.7575757575757576
nh0014_3,3,49.24242424242424,50.75757575757576,42.42424242424242,57.57575757575758,4.545454545454546,14.015151515151516,17.803030303030305,24.62121212121212,31.439393939393934,26.13636363636364,59.09090909090909,40.90909090909091,13.257575757575758,20.833333333333336,26.51515151515152,32.57575757575758,22.72727272727273,18.181818181818183,9.848484848484848,6.8181818181818175,0.0,13.257575757575758,1.1363636363636365,1.5151515151515151,7.196969696969697,1.1363636363636365,3.787878787878788,6.0606060606060606,3.0303030303030303,3.787878787878788,0.0,0.0,4.545454545454546,8.712121212121213,0.7575757575757576,0.3787878787878788,1.5151515151515151,0.0,2.6515151515151514,4.545454545454546,0.7575757575757576,0.3787878787878788
nh0014_4,4,35.60606060606061,64.39393939393939,54.92424242424242,45.07575757575758,10.984848484848484,12.5,14.772727272727273,40.15151515151515,20.833333333333336,24.24242424242424,73.86363636363636,26.13636363636364,29.924242424242426,15.909090909090908,20.075757575757574,53.78787878787878,15.530303030303033,10.606060606060606,15.909090909090908,6.0606060606060606,3.787878787878788,12.5,1.1363636363636365,0.7575757575757576,10.227272727272727,1.5151515151515151,4.545454545454546,11.363636363636365,0.3787878787878788,5.6818181818181825,0.3787878787878788,3.4090909090909087,4.545454545454546,7.954545454545454,0.3787878787878788,0.7575757575757576,0.3787878787878788,0.3787878787878788,3.787878787878788,6.4393939393939394,1.5151515151515151,0.0
nh0014_5,5,44.905660377358494,55.094339622641506,53.20754716981133,46.79245283018867,7.924528301886792,17.358490566037734,22.641509433962263,30.56603773584905,22.264150943396224,24.52830188679245,71.69811320754717,28.301886792452827,18.867924528301888,27.924528301886788,30.56603773584905,41.132075471698116,14.339622641509434,13.962264150943394,8.679245283018867,10.943396226415095,2.6415094339622645,17.358490566037734,1.8867924528301887,1.8867924528301887,7.924528301886792,0.37735849056603776,5.6603773584905674,3.018867924528302,4.905660377358491,6.037735849056604,1.1320754716981132,1.509433962264151,5.283018867924528,12.075471698113208,1.1320754716981132,0.7547169811320755,1.509433962264151,0.37735849056603776,1.8867924528301887,6.037735849056604,0.0,0.37735849056603776
nh0015_1,1,53.50877192982456,46.49122807017544,45.614035087719294,54.38596491228071,12.280701754385964,6.140350877192982,20.175438596491226,25.438596491228072,33.33333333333333,21.052631578947366,63.157894736842096,36.84210526315789,21.929824561403507,17.543859649122805,29.824561403508767,33.33333333333333,23.684210526315788,13.157894736842106,11.403508771929824,5.263157894736842,0.0,11.403508771929824,2.631578947368421,0.8771929824561403,8.771929824561402,0.8771929824561403,5.263157894736842,6.140350877192982,2.631578947368421,2.631578947368421,0.0,0.0,5.263157894736842,6.140350877192982,0.8771929824561403,1.7543859649122806,0.8771929824561403,0.0,6.140350877192982,2.631578947368421,0.8771929824561403,0.0
nh0015_2,2,64.91228070175438,35.08771929824561,32.45614035087719,67.54385964912281,10.526315789473683,2.631578947368421,18.421052631578945,14.035087719298243,46.49122807017544,21.052631578947366,50.0,50.0,9.649122807017543,21.929824561403507,31.578947368421048,18.421052631578945,33.33333333333333,16.666666666666664,11.403508771929824,2.631578947368421,0.8771929824561403,4.385964912280701,4.385964912280701,3.5087719298245608,7.0175438596491215,0.8771929824561403,7.894736842105262,3.5087719298245608,2.631578947368421,0.0,0.0,0.8771929824561403,1.7543859649122806,2.631578947368421,3.5087719298245608,0.8771929824561403,1.7543859649122806,1.7543859649122806,5.263157894736842,1.7543859649122806,0.8771929824561403,0.0
nh0015_3,3,60.526315789473685,39.473684210526315,34.21052631578947,65.78947368421053,14.912280701754383,2.631578947368421,21.052631578947366,13.157894736842106,39.473684210526315,26.315789473684212,57.017543859649116,42.982456140350884,26.315789473684212,9.649122807017543,32.45614035087719,24.561403508771928,28.070175438596486,14.912280701754383,12.280701754385964,5.263157894736842,2.631578947368421,7.894736842105262,2.631578947368421,1.7543859649122806,11.403508771929824,0.8771929824561403,6.140350877192982,6.140350877192982,3.5087719298245608,1.7543859649122806,0.8771929824561403,1.7543859649122806,7.0175438596491215,0.8771929824561403,0.8771929824561403,1.7543859649122806,1.7543859649122806,0.0,4.385964912280701,7.0175438596491215,0.8771929824561403,0.0
nh0015_4,4,62.280701754385966,37.719298245614034,28.947368421052637,71.05263157894737,6.140350877192982,4.385964912280701,21.052631578947366,7.894736842105262,41.2280701754386,29.824561403508767,56.14035087719297,43.85964912280701,12.280701754385964,19.298245614035086,35.96491228070175,20.175438596491226,26.315789473684212,17.543859649122805,9.649122807017543,2.631578947368421,2.631578947368421,16.666666666666664,0.8771929824561403,0.8771929824561403,7.0175438596491215,0.0,6.140350877192982,3.5087719298245608,0.8771929824561403,1.7543859649122806,0.8771929824561403,1.7543859649122806,8.771929824561402,7.894736842105262,0.0,0.8771929824561403,0.8771929824561403,0.0,5.263157894736842,1.7543859649122806,0.0,0.0
