wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.0	0.0625	0.0	0.13790244386469105				-0.0625	-0.3450584235215293	0.012006101602198633	-0.2943993641732613			-0.625	-0.4834548159117239	-0.625	-0.008049185692884393		
abajo	0.5416666666666666	0.6875	0.9660512796117671	0.8998692888928524				-0.14583333333333337	-0.08299601107137172	0.01803508443287436	-0.010568218820227196			-0.6249999999763637	-0.4889614910916321	-0.6249999999921506	-0.008395913958990402		
abalanzar	0.041666666666666664	0.08333333333333333	0.026999803357587716	0.05261679150548411				-0.041666666666666664	-0.13653651377642656	0.01532319477509236	-0.0718009679386715			-0.624999999985	-0.5102716313895843	-0.6249999999962481	-0.008245614400577455		
abandonar	0.8333333333333334	0.8333333333333334	1.8977894652644116	1.3720284547296708				0.0	-0.04779934459423174	0.031611788729121446	0.01532594429079829			-0.62499999997	-0.523498580806521	-0.6249999999898865	-0.008115723239570207		
abandono	0.20833333333333334	0.4375	0.20251930983420013	0.32844770489933944				-0.22916666666666666	-0.15548681920100424	0.012359834285308265	-0.06555954346123352			-0.6249999999857143	-0.47615532280344797	-0.6249999999954917	-0.008207021370239986		
abanicar	0.0	0.020833333333333332	0.0	0.011232556052231418				-0.020833333333333332	-0.21676290980042534	0.015748134062161103	-0.09509224636033806			-0.625	-0.5063309515219738	-0.625	-0.008244716867455095		
abanico	0.08333333333333333	0.20833333333333334	0.05302111771946809	0.1666194313530671				-0.125	-0.17532288958270056	0.012724084745679052	-0.12359433511703717			-0.624999999988	-0.49387458497194214	-0.6249999999976733	-0.008180469408617472		
abarcar	0.16666666666666666	0.14583333333333334	0.1418088231823934	0.08698057820102445				0.020833333333333315	-0.028970800761751306	0.017699676501077982	0.028234928551697028			-0.6249999999657143	-0.5270790199599846	-0.6249999999880794	-0.008307125679165162		
abastecer	0.0	0.020833333333333332	0.0	0.011528621826771062				-0.020833333333333332	-0.21676290980042534	0.015739387802432416	-0.09651414585682322			-0.625	-0.5063309515219738	-0.625	-0.00824402228834244		
abastecimiento	0.041666666666666664	0.020833333333333332	0.023023400337242907	0.011375300582892224				0.020833333333333332	0.02966149302986955	0.016424065478949153	0.026886622315204535			-0.62499999994	-0.5313690287505984	-0.6249999999852014	-0.008294412221617462		
abate	0.0	0.020833333333333332	0.0	0.02258374265928789				-0.020833333333333332	-0.21676290980042534	0.015412801731200292	-0.13906857689065033			-0.625	-0.5063309515219738	-0.625	-0.008220634870756251		
abatimiento	0.041666666666666664	0.0625	0.02361759806093182	0.03581814425830881				-0.020833333333333336	-0.09863402069123442	0.015719538074538367	-0.04957134827256439			-0.62499999998	-0.51665064255186	-0.6249999999951789	-0.008260021340221482		
abatir	0.20833333333333334	0.1875	0.12118746967630632	0.1313489713700874				0.020833333333333343	-0.03275117944468162	0.0157797747326071	-0.025438453078472447			-0.6249999999666667	-0.5267781723506567	-0.6249999999932541	-0.008270054383030268		
abdomen	0.041666666666666664	0.020833333333333332	0.02796513030454338	0.011430476758754601				0.020833333333333332	0.02966149302986955	0.016568422146667896	0.04094106093265358			-0.62499999994	-0.5313690287505984	-0.6249999999821118	-0.00830016051939833		
abdul	0.0	0.020833333333333332	0.0	0.09060076596072104				-0.020833333333333332	-0.21676290980042534	0.01340346933642611	-0.25482651992520206			-0.625	-0.5063309515219738	-0.625	-0.008114306085757856		
abecedario	0.0	0.020833333333333332	0.0	0.011459971835742256				-0.020833333333333332	-0.21676290980042534	0.015741415833713114	-0.09618619329261016			-0.625	-0.5063309515219738	-0.625	-0.008244182933117617		
abeja	0.0	0.125	0.0	0.08149772665287197				-0.125	-0.43834581858116284	0.013672387776021783	-0.245087589330162			-0.625	-0.45455466372187786	-0.625	-0.008127113987805698		
aberración	0.08333333333333333	0.0625	0.04598050034497735	0.036267061502457815				0.02083333333333333	-0.009896851509039621	0.016366912480267955	0.0017904536486079321			-0.62499999996	-0.5286044249324839	-0.6249999999907301	-0.008286181837318099		
abertura	0.08333333333333333	0.10416666666666667	0.04555701676352692	0.05702043600160327				-0.020833333333333343	-0.0780327244741241	0.01574131399189688	-0.0370397827972354			-0.624999999976	-0.5185736594306135	-0.6249999999941583	-0.008265017578622361		
abierto	0.875	0.6875	1.2200695773545531	0.9200999463247609				0.1875	-0.012073491810940466	0.024941547791210758	0.010925111227214825			-0.6249999999618182	-0.5585549400080049	-0.6249999999903046	-0.008897458457916545		
abismo	0.25	0.3333333333333333	0.25270531955952763	0.4278233636137244				-0.08333333333333331	-0.08951764639331933	0.010906692845065295	-0.07022600639693666			-0.6249999999775	-0.5097036757303983	-0.6249999999956812	-0.008176598340300784		
ablandar	0.08333333333333333	0.0	0.06826295067333116	0.0				0.08333333333333333	0.28736222741825795	0.018096559340855946	0.19348873511383188			-0.37499999997666666	-0.5492262275160908	-0.5750885881415324	-0.008348148641537838		
abnegación	0.125	0.22916666666666666	0.07296319375882841	0.14987816963468523				-0.10416666666666666	-0.13361365254339064	0.013807769613486566	-0.08513873095194294			-0.6249999999836363	-0.5022937580830783	-0.6249999999964406	-0.008218568018851718		
abnegado	0.08333333333333333	0.0	0.04660898969859961	0.0				0.08333333333333333	0.28736222741825795	0.017456866464722873	0.16022943492714314			-0.37499999997666666	-0.5492262275160908	-0.5909211847954728	-0.008336821178458527		
abnegar	0.08333333333333333	0.020833333333333332	0.04577082751265209	0.01132509574509013				0.0625	0.11839866221206435	0.017097544239189473	0.08093687866229353			-0.62499999988	-0.5403852141182602	-0.6249999999704497	-0.008316432510610624		
abocar	0.0	0.041666666666666664	0.0	0.03423979281887086				-0.041666666666666664	-0.2942237474245266	0.015068463239982177	-0.17046981760741683			-0.625	-0.4940982629614875	-0.625	-0.008199390833785852		
abogadillo	0.0	0.020833333333333332	0.0	0.011349584845384213				-0.020833333333333332	-0.21676290980042534	0.015744676843162247	-0.09565664991711295			-0.625	-0.5063309515219738	-0.625	-0.008244441762312624		
abogado	0.125	0.14583333333333334	0.07076767868807035	0.11738087498402484				-0.020833333333333343	-0.06933407302337255	0.014702932976625418	-0.06456024523907494			-0.6249999999742857	-0.5194035331218513	-0.6249999999955919	-0.008240586455961447		
abogar	0.125	0.125	0.0724121156825116	0.1145641177357474				0.0	-0.04779934459423174	0.014834723838327034	-0.06019456265046375			-0.62499999997	-0.523498580806521	-0.6249999999953786	-0.008244256048194901		
abolir	0.08333333333333333	0.020833333333333332	0.04598050034497735	0.023156658220583368				0.0625	0.11839866221206435	0.016754214904634253	0.03600266414719284			-0.62499999988	-0.5403852141182602	-0.6249999999854818	-0.008300957101444297		
abominable	0.041666666666666664	0.0625	0.022702815629664117	0.03632007227344276				-0.020833333333333336	-0.09863402069123442	0.015677686166651213	-0.0535229254867916			-0.62499999998	-0.51665064255186	-0.6249999999954297	-0.008257946594146148		
abonado	0.0	0.020833333333333332	0.0	0.011430476758754601				-0.020833333333333332	-0.21676290980042534	0.01574228716578266	-0.09604496801774731			-0.625	-0.5063309515219738	-0.625	-0.008244252028865393		
abonar	0.0	0.020833333333333332	0.0	0.01141578608175373				-0.020833333333333332	-0.21676290980042534	0.01574272115203737	-0.09597455510756028			-0.625	-0.5063309515219738	-0.625	-0.008244286460547355		
abono	0.041666666666666664	0.08333333333333333	0.04556648569008358	0.04580608933718452				-0.041666666666666664	-0.13653651377642656	0.016072883577939664	-0.018219749566496843			-0.624999999985	-0.5102716313895843	-0.6249999999927266	-0.008275955251820755		
abordar	0.08333333333333333	0.041666666666666664	0.04567857497458854	0.022705866928088677				0.041666666666666664	0.040937824587963065	0.016758612643689073	0.036852979193211115			-0.62499999994	-0.5340856044480948	-0.6249999999852908	-0.008301247930822778		
aborigen	0.041666666666666664	0.0	0.06834972853512537	0.0				0.041666666666666664	0.19862505823606316	0.01809912289863	0.1936025254773536			-0.49999999997333333	-0.5424145917876316	-0.5750251392932648	-0.008348187396296187		
aborrecer	0.08333333333333333	0.1875	0.04820716597374127	0.10503087097318556				-0.10416666666666667	-0.16027472443315044	0.01440129810774674	-0.08772395411516867			-0.6249999999866667	-0.4989857381458197	-0.6249999999966441	-0.00822546580843499		
abortar	0.08333333333333333	0.0	0.04617153919386669	0.0				0.08333333333333333	0.28736222741825795	0.01744394347239528	0.15943287145398796			-0.37499999997666666	-0.5492262275160908	-0.5912410328549379	-0.008336549884616448		
abraham	0.0	0.0625	0.0	0.06927131089672071				-0.0625	-0.3450584235215293	0.014033575785410816	-0.2303591352777794			-0.625	-0.4834548159117239	-0.625	-0.00814466293835769		
abrasar	0.08333333333333333	0.0625	0.05242234186884793	0.03436559986592618				0.02083333333333333	-0.009896851509039621	0.01661338709068015	0.017283670480245768			-0.62499999996	-0.5286044249324839	-0.6249999999888466	-0.008293847554914458		
abrazar	0.25	0.3958333333333333	0.27569976974184757	0.31412049089375327				-0.14583333333333331	-0.11461295255047349	0.014944951884559202	-0.030733690038200888			-0.6249999999810526	-0.49730830329154607	-0.6249999999935827	-0.008258159264906525		
abrazo	0.2916666666666667	0.3541666666666667	0.4382310879977972	0.23784783883742092				-0.0625	-0.07605303880828349	0.021999605708832776	0.04306039840543104			-0.6249999999752941	-0.5136111459427385	-0.6249999999865284	-0.008344600227407205		
abreviar	0.0	0.0625	0.0	0.03704307013717351				-0.0625	-0.3450584235215293	0.014985649913938217	-0.17677847303583263			-0.625	-0.4834548159117239	-0.625	-0.008194610020493473		
abreviatura	0.0	0.020833333333333332	0.0	0.015731699757076157				-0.020833333333333332	-0.21676290980042534	0.015615222112239025	-0.1148264556086534			-0.625	-0.5063309515219738	-0.625	-0.00823460724880373		
abrigar	0.20833333333333334	0.10416666666666667	0.1779257659931669	0.07984735548984087				0.10416666666666667	0.04949082051434474	0.01897735603547158	0.05799453269577555			-0.62499999994	-0.5393468391128133	-0.6249999999837073	-0.008325515471028017		
abrigo	0.2916666666666667	0.2916666666666667	0.7017641000480231	0.23898953943264667				0.0	-0.04779934459423174	0.0297510675726851	0.0900724060088742			-0.62499999997	-0.523498580806521	-0.6249999999785303	-0.008397860009373754		
abril	0.08333333333333333	0.020833333333333332	0.046010213847979445	0.011477057570513764				0.0625	0.11839866221206435	0.017100126899989968	0.08064756692844925			-0.62499999988	-0.5403852141182602	-0.6249999999706884	-0.008316388755387961		
abrir	0.9583333333333334	0.875	2.638235207267419	1.5859839991886697				0.08333333333333337	-0.03429608925512423	0.04716515696118791	0.03422042776590465			-0.6249999999671428	-0.5625713188832586	-0.6249999999878373	-0.0081017408844104		
abrirse	0.041666666666666664	0.22916666666666666	0.02291402551378807	0.14807295582122362				-0.1875	-0.2777357237000268	0.012382565513304515	-0.17890186286223894			-0.6249999999945455	-0.4666810142126452	-0.6249999999988686	-0.008139201906018925		
abrochar	0.0	0.020833333333333332	0.0	0.011430476758754601				-0.020833333333333332	-0.21676290980042534	0.01574228716578266	-0.09604496801774731			-0.625	-0.5063309515219738	-0.625	-0.008244252028865393		
abrumador	0.041666666666666664	0.08333333333333333	0.023180147556198905	0.0455973483135656				-0.041666666666666664	-0.13653651377642656	0.015417721647162132	-0.07078060843725406			-0.624999999985	-0.5102716313895843	-0.624999999996283	-0.008247426534532368		
abrumar	0.125	0.08333333333333333	0.07795632529979889	0.045645683545414976				0.04166666666666667	0.007585557380209648	0.017034470242107524	0.029233470344102716			-0.624999999955	-0.531754121338514	-0.6249999999875128	-0.00830171993926923		
abrupto	0.08333333333333333	0.041666666666666664	0.04580206505535345	0.02281041112678049				0.041666666666666664	0.040937824587963065	0.01675917233555369	0.03675276746126801			-0.62499999994	-0.5340856044480948	-0.6249999999853186	-0.008301225331408743		
absolución	0.041666666666666664	0.020833333333333332	0.02361759806093182	0.011261037274911156				0.020833333333333332	0.02966149302986955	0.016444994558645287	0.029268140078865648			-0.62499999994	-0.5313690287505984	-0.6249999999846654	-0.008295356838109237		
absoluto	0.5	0.4583333333333333	0.6463037828274756	0.5102396950915894				0.041666666666666685	-0.035010096178739104	0.020099514108496384	0.006078545625212258			-0.6249999999672727	-0.5294584679285069	-0.6249999999907386	-0.00833345504625803		
absolver	0.041666666666666664	0.0	0.04597821741461913	0.0				0.041666666666666664	0.19862505823606316	0.01743823243573412	0.15907886898339593			-0.49999999997333333	-0.5424145917876316	-0.5913823827797309	-0.00833642931834196		
absorbente	0.041666666666666664	0.020833333333333332	0.022565625125859128	0.011361869154475939				0.020833333333333332	0.02966149302986955	0.0164109388480824	0.02551781621512173			-0.62499999994	-0.5313690287505984	-0.6249999999854785	-0.008293851055610162		
absorber	0.16666666666666666	0.10416666666666667	0.13071941604174123	0.08303660952352444				0.062499999999999986	0.017715449761938534	0.017488588742720072	0.024709208803622464			-0.624999999952	-0.5341707323305879	-0.6249999999884898	-0.008304256339240723		
absorción	0.0	0.041666666666666664	0.0	0.02710363950662697				-0.041666666666666664	-0.2942237474245266	0.015279276700030563	-0.1524071045326256			-0.625	-0.4940982629614875	-0.625	-0.008212092792640412		
absortar	0.0	0.020833333333333332	0.0	0.01132509574509013				-0.020833333333333332	-0.21676290980042534	0.015745400290619244	-0.09553880088690812			-0.625	-0.5063309515219738	-0.625	-0.00824449926995299		
absorto	0.0	0.041666666666666664	0.0	0.02754697410650202				-0.041666666666666664	-0.2942237474245266	0.015266179882057428	-0.1536267307896025			-0.625	-0.4940982629614875	-0.625	-0.008211277996977896		
abstener	0.041666666666666664	0.020833333333333332	0.022689466267278975	0.011356282082704462				0.020833333333333332	0.02966149302986955	0.01641476236591573	0.025934415098360218			-0.62499999994	-0.5313690287505984	-0.6249999999853916	-0.008294019729280303		
abstinencia	0.041666666666666664	0.0	0.022989108707309566	0.0				0.041666666666666664	0.19862505823606316	0.01675909714561905	0.10478226242981861			-0.49999999997333333	-0.5424145917876316	-0.6081911913862096	-0.008317936962741714		
abstracción	0.041666666666666664	0.020833333333333332	0.08389539091363014	0.011521719838050186				0.020833333333333332	0.02966149302986955	0.01821799664094908	0.1334845199043918			-0.62499999994	-0.5313690287505984	-0.6249999999467603	-0.00833799886707693		
abstracto	0.0	0.041666666666666664	0.0	0.023008805869046287				-0.041666666666666664	-0.2942237474245266	0.015400244679513259	-0.1403994250439108			-0.625	-0.4940982629614875	-0.625	-0.00821981180646536		
absurdo	0.16666666666666666	0.3958333333333333	0.11546999515974526	0.39731852803427214				-0.22916666666666666	-0.17259672363111467	0.0077537023393450255	-0.13868870319178372			-0.6249999999873684	-0.47457923503106003	-0.624999999997875	-0.008065052409526065		
abuelita	0.0	0.041666666666666664	0.0	0.02291803029666175				-0.041666666666666664	-0.2942237474245266	0.015402926336095583	-0.14011665691977623			-0.625	-0.4940982629614875	-0.625	-0.008219987207563364		
abuelo	0.2916666666666667	0.3333333333333333	0.562193603356793	0.5054380508668174				-0.04166666666666663	-0.06721332477402625	0.01775661226838689	-0.007051767740720074			-0.62499999997375	-0.5170789998988473	-0.6249999999918673	-0.008301579826955813		
abultada	0.0	0.020833333333333332	0.0	0.011438402795140067				-0.020833333333333332	-0.21676290980042534	0.015742053017904697	-0.09608293773373477			-0.625	-0.5063309515219738	-0.625	-0.0082442334566987		
abultado	0.041666666666666664	0.041666666666666664	0.02629751406080357	0.022856063482262018				0.0	-0.04779934459423174	0.01618162784729301	-0.007549500374155438			-0.62499999997	-0.523498580806521	-0.6249999999915874	-0.008280892203257425		
abultar	0.041666666666666664	0.020833333333333332	0.029403519658536274	0.011521719838050186				0.020833333333333332	0.02966149302986955	0.01660821901690511	0.04432323831940898			-0.62499999994	-0.5313690287505984	-0.6249999999813406	-0.00830156894885717		
abundancia	0.125	0.14583333333333334	0.0693884255735839	0.1019129161170013				-0.020833333333333343	-0.06933407302337255	0.015119136031315959	-0.05303562192708615			-0.6249999999742857	-0.5194035331218513	-0.6249999999950218	-0.008250944978735152		
abundante	0.20833333333333334	0.2916666666666667	0.1430246375086116	0.2769673205549137				-0.08333333333333334	-0.09631206654175979	0.012123079313097352	-0.08234110210651893			-0.6249999999785715	-0.5091887813063193	-0.6249999999962244	-0.008195080433648227		
abundar	0.16666666666666666	0.20833333333333334	0.09139657696123657	0.11389502713970344				-0.041666666666666685	-0.07957471534663794	0.015415321408428518	-0.03835488528962938			-0.624999999976	-0.5161170933259417	-0.6249999999941327	-0.008260741081694467		
aburrar	0.0	0.0625	0.0	0.034204347081312605				-0.0625	-0.3450584235215293	0.015069510364147208	-0.17038751409064828			-0.625	-0.4834548159117239	-0.625	-0.008199451960222795		
aburrimiento	0.0	0.10416666666666667	0.0	0.10233099890979827				-0.10416666666666667	-0.41319429648661377	0.013056939366151276	-0.26615129307322394			-0.625	-0.46397690587727103	-0.625	-0.008098015184733303		
aburrir	0.2916666666666667	0.3541666666666667	0.22919111829007072	0.24120991522308977				-0.0625	-0.07605303880828349	0.0157249072404747	-0.022812014609466972			-0.6249999999752941	-0.5136111459427385	-0.6249999999930527	-0.008270479993732012		
abusar	0.125	0.125	0.07194369206110912	0.07304836038337707				0.0	-0.04779934459423174	0.016047328174438914	-0.019152923388783043			-0.62499999997	-0.523498580806521	-0.624999999992799	-0.00827532869751445		
abuso	0.041666666666666664	0.041666666666666664	0.023023400337242907	0.022690415931542408				0.0	-0.04779934459423174	0.016089798751046488	-0.01673731059804656			-0.62499999997	-0.523498580806521	-0.624999999992581	-0.008276672513642438		
acabar	0.8333333333333334	0.9791666666666666	2.560255208965979	2.7498073808679724				-0.14583333333333326	-0.07173319107015473	0.010480285465454505	-0.025084329283398134			-0.6249999999744681	0.25324702866827953	-0.6249999999931923	-0.008287483797888646		
acabe	0.0	0.0625	0.0	0.03643764726733209				-0.0625	-0.3450584235215293	0.01500353508041365	-0.1754484282265978			-0.625	-0.4834548159117239	-0.625	-0.008195633873071081		
acabo	0.08333333333333333	0.020833333333333332	0.04904494123621276	0.011436137091902443				0.0625	0.11839866221206435	0.017190986490630694	0.0862613788409456			-0.62499999988	-0.5403852141182602	-0.6249999999686433	-0.00831866014552359		
academia	0.08333333333333333	0.0625	0.048261820615541705	0.07261946627990563				0.02083333333333333	-0.009896851509039621	0.015360397779949879	-0.05364451167249987			-0.62499999996	-0.5286044249324839	-0.6249999999951408	-0.008253635114260131		
académico	0.0	0.08333333333333333	0.0	0.04973104503553337				-0.08333333333333333	-0.38296091660672144	0.014610826704248903	-0.20129768599312545			-0.625	-0.4735402014671033	-0.625	-0.008174049234816955		
acallar	0.08333333333333333	0.08333333333333333	0.048264103545899925	0.04593410408107275				0.0	-0.04779934459423174	0.016148793791646427	-0.013587297060456027			-0.62499999997	-0.523498580806521	-0.6249999999923175	-0.00827847473327665		
acalorar	0.041666666666666664	0.041666666666666664	0.25926462910561554	0.022789618800783035				0.0	-0.04779934459423174	0.023065814450879858	0.19842705707637695			-0.62499999997	-0.523498580806521	-0.6249999999168196	-0.008375416512224591		
acampar	0.041666666666666664	0.041666666666666664	0.023023400337242907	0.02265465711880382				0.0	-0.04779934459423174	0.016090855123956485	-0.016624929388722672			-0.62499999997	-0.523498580806521	-0.6249999999925694	-0.008276723873025752		
acantilado	0.0	0.041666666666666664	0.0	0.04483390446752108				-0.041666666666666664	-0.2942237474245266	0.014755496122395323	-0.19251395679306804			-0.625	-0.4940982629614875	-0.625	-0.008181803665490438		
acaparar	0.0	0.020833333333333332	0.0	0.01140000752462622				-0.020833333333333332	-0.21676290980042534	0.01574318727602281	-0.09589887413182492			-0.625	-0.5063309515219738	-0.625	-0.008244323454599668		
acariciar	0.25	0.22916666666666666	0.16494915579218342	0.16171095643891892				0.020833333333333343	-0.03526660920112821	0.01617562347880695	-0.015859550860666132			-0.6249999999672727	-0.5265954353824271	-0.624999999992542	-0.008277903061964426		
acarrear	0.0	0.041666666666666664	0.0	0.02699273703198731				-0.041666666666666664	-0.2942237474245266	0.01528255293771545	-0.15209972991228465			-0.625	-0.4940982629614875	-0.625	-0.00821229721417385		
acartonar	0.0	0.020833333333333332	0.0	0.013565633954057679				-0.020833333333333332	-0.21676290980042534	0.015679211184032555	-0.10579721243224015			-0.625	-0.5063309515219738	-0.625	-0.008239361496571418		
acaso	0.75	0.6666666666666666	1.9053852348645701	0.9749267587085058				0.08333333333333337	-0.030372015083099876	0.04356720353979579	0.05051641567700306			-0.62499999996625	-0.5392716521384515	-0.6249999999857102	-0.015328799534795299		
acatamiento	0.041666666666666664	0.041666666666666664	0.022711723934796417	0.022858299850563268				0.0	-0.04779934459423174	0.016075631766923965	-0.018237008438843884			-0.62499999997	-0.523498580806521	-0.6249999999927353	-0.008275984563873847		
acatar	0.08333333333333333	0.08333333333333333	0.06805954761343998	0.04763653866171839				0.0	-0.04779934459423174	0.016683290426699957	0.013367015952800852			-0.62499999997	-0.523498580806521	-0.6249999999895537	-0.008293313647035902		
acaudalar	0.0	0.041666666666666664	0.0	0.022552908604555097				-0.041666666666666664	-0.2942237474245266	0.015413712618828559	-0.1389713629251979			-0.625	-0.4940982629614875	-0.625	-0.00822069474868329		
acceder	0.20833333333333334	0.1875	0.11883038394997363	0.11868950338048662				0.020833333333333343	-0.03275117944468162	0.016084123694383782	-0.01766558820011229			-0.6249999999666667	-0.5267781723506567	-0.6249999999926796	-0.008276281312295528		
accesible	0.16666666666666666	0.0	0.11912739698721318	0.0				0.16666666666666666	0.3831104016543206	0.01959917699096681	0.24490409056793344			-0.12499999998333333	-0.5565760414731037	-0.5378983362770611	-0.008365659699718465		
acceso	0.16666666666666666	0.125	0.09587415818111852	0.09304880463584679				0.04166666666666666	-0.0074360723326105035	0.01616342734884151	-0.015000548044485047			-0.62499999996	-0.5306239865685077	-0.6249999999924664	-0.008278112219880058		
accesorio	0.041666666666666664	0.125	0.04196543661252758	0.08125366969570451				-0.08333333333333334	-0.19192141575086794	0.014919324185172368	-0.07559439371058432			-0.62499999999	-0.4980564355415693	-0.6249999999962237	-0.008238318662257636		
accidental	0.0	0.020833333333333332	0.0	0.015731699757076157				-0.020833333333333332	-0.21676290980042534	0.015615222112239025	-0.1148264556086534			-0.625	-0.5063309515219738	-0.625	-0.00823460724880373		
accidentar	0.041666666666666664	0.041666666666666664	0.022711723934796417	0.022890448594496855				0.0	-0.04779934459423174	0.016074682041259686	-0.018337423756982288			-0.62499999997	-0.523498580806521	-0.6249999999927455	-0.008275938379303745		
accidente	0.08333333333333333	0.08333333333333333	0.0686855989049997	0.07906278634097705				0.0	-0.04779934459423174	0.015773403028468195	-0.030498302845568093			-0.62499999997	-0.523498580806521	-0.6249999999936481	-0.008267945744859463		
accionar	0.0	0.020833333333333332	0.0	0.011232556052231418				-0.020833333333333332	-0.21676290980042534	0.015748134062161103	-0.09509224636033806			-0.625	-0.5063309515219738	-0.625	-0.008244716867455095		
acción	0.5833333333333334	0.4375	0.5301005113668511	0.413057829142137				0.14583333333333337	-0.005471871407362161	0.019537591159908173	0.0073017182759995344			-0.62499999996	-0.5421072490014207	-0.6249999999906165	-0.008321921445004129		
acechar	0.041666666666666664	0.0625	0.023018822210311658	0.03650765605864322				-0.020833333333333336	-0.09863402069123442	0.015681479982825375	-0.05295047063097345			-0.62499999998	-0.51665064255186	-0.6249999999953899	-0.008258215194219081		
acecho	0.041666666666666664	0.10416666666666667	0.02278324284504179	0.05715487378203614				-0.0625	-0.1667698936563189	0.015064568529676529	-0.09140940298427236			-0.624999999988	-0.5041186569439889	-0.6249999999970854	-0.008233434780704409		
