wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.0	0.009259259259259259	0.0	0.18942728964223565				-0.009259259259259259	-0.08641713464004291	-0.08074142456441702	-0.147915853515235			-0.23842592592592593	-0.1322329527891644	-0.23842592592592593	-0.16660079153821308		
abadía	0.0	0.0023148148148148147	0.0	0.012662694889533175				-0.0023148148148148147	-0.04400288736863754	-0.07867217748408543	-0.056780184214396685			-0.23842592592592593	-0.13629158949523779	-0.23842592592592593	-0.16685275138118658		
abajo	0.11805555555555555	0.17592592592592593	1.0098197307984667	1.1793647135052059				-0.05787037037037038	-0.059620882712464636	-0.08050867769769243	-0.028939839012695482			-0.2384259259000049	-0.1303264660017235	-0.23842592592465278	-0.1670221655418884		
abalanzar	0.013888888888888888	0.006944444444444444	0.07731151975226185	0.03807669825798616				0.006944444444444444	0.008323031117210458	-0.07806465319787927	0.002510203189148092			-0.23842592584867103	-0.14079531635162837	-0.23842592592290693	-0.1669161380843353		
abandonar	0.22916666666666666	0.19212962962962962	1.438782255758289	1.2923602597850181				0.037037037037037035	-0.00829613852325524	-0.07680989543289839	-0.018029915196232583			-0.23842592587985223	-0.14151419120215858	-0.23842592592427056	-0.16682398399589773		
abandono	0.027777777777777776	0.04861111111111111	0.15438463920616016	0.2625718361564184				-0.020833333333333336	-0.06591100825613036	-0.07979040931815728	-0.043686783981236904			-0.23842592590385311	-0.13261334732332258	-0.23842592592505168	-0.16682617593792728		
abanicar	0.006944444444444444	0.0	0.03869024724502081	0.0				0.006944444444444444	0.02576352269007009	-0.07807102810953435	0.04383893089272388			-0.21160130715318723	-0.14183183722220108	-0.23267309561622673	-0.16693873712119983		
abanico	0.013888888888888888	0.027777777777777776	0.12316145344739879	0.15035301715481497				-0.013888888888888888	-0.06772298565839885	-0.0788422557705431	-0.030281773556527253			-0.2384259259066122	-0.13312417264869464	-0.23842592592470793	-0.1668703428363299		
abarcar	0.020833333333333332	0.013888888888888888	0.11612514817516986	0.07536541292095815				0.006944444444444444	-5.100458384419207e-05	-0.07804680220599981	-0.0061372863761417935			-0.23842592586798475	-0.14025125872118685	-0.23842592592363487	-0.16691030321616693		
abate	0.0	0.0023148148148148147	0.0	0.02456611793849473				-0.0023148148148148147	-0.04400288736863754	-0.07881152169735661	-0.07447124252501519			-0.23842592592592593	-0.13629158949523779	-0.23842592592592593	-0.16682931587391864		
abatimiento	0.0	0.016203703703703703	0.0	0.11325103486918656				-0.016203703703703703	-0.11562116729341114	-0.07984968777176206	-0.12774925426234068			-0.23842592592592593	-0.12885898913168117	-0.23842592592592593	-0.16670164604794704		
abatir	0.020833333333333332	0.02546296296296296	0.11783509530484712	0.13776895822626908				-0.004629629629629629	-0.03752247124609385	-0.07875729545265621	-0.02856751554300045			-0.23842592589432166	-0.13647853175396552	-0.23842592592465417	-0.16687429568449194		
abdul	0.0	0.0023148148148148147	0.0	0.01257493363782354				-0.0023148148148148147	-0.04400288736863754	-0.07867115013064896	-0.056617585669494784			-0.23842592592592593	-0.13629158949523779	-0.23842592592592593	-0.16685294257018182		
abecedario	0.0	0.0023148148148148147	0.0	0.012854942281580744				-0.0023148148148148147	-0.04400288736863754	-0.07867442797635879	-0.05713417867077066			-0.23842592592592593	-0.13629158949523779	-0.23842592592592593	-0.16685233378432243		
abeja	0.0	0.016203703703703703	0.0	0.09044067353986304				-0.016203703703703703	-0.11562116729341114	-0.07958266442555381	-0.11917280442601444			-0.23842592592592593	-0.12885898913168117	-0.23842592592592593	-0.16673173672786967		
aberración	0.0	0.004629629629629629	0.0	0.041729890724541654				-0.004629629629629629	-0.06033978561651187	-0.07901244477686069	-0.09136641120757902			-0.23842592592592593	-0.1348300432478274	-0.23842592592592593	-0.1668006979264925		
abertura	0.006944444444444444	0.0023148148148148147	0.038423942691711926	0.0126123962007962				0.004629629629629629	0.006014811291310488	-0.07822178914836783	0.00941689655321512			-0.23842592581004357	-0.14039663059881893	-0.23842592592139608	-0.1669168075070764		
abierto	0.19444444444444445	0.18518518518518517	1.201493467192326	1.1519858244621908				0.009259259259259273	-0.01985828420450613	-0.07794439718519296	-0.020746379506974683			-0.2384259258853671	-0.13888334017066073	-0.23842592592437514	-0.16684324604705944		
abismo	0.041666666666666664	0.0787037037037037	0.30619568430780186	0.47647678235189445				-0.03703703703703704	-0.07551757636471476	-0.08051729483346408	-0.04054943056895118			-0.2384259259054761	-0.13027584603884768	-0.23842592592497042	-0.16679409188888839		
ablandar	0.013888888888888888	0.0	0.07799900202073909	0.0				0.013888888888888888	0.058340729777158484	-0.07761087076770398	0.06864125535986473			-0.184776688419076	-0.14438461917716958	-0.2268282997838367	-0.16695847909827413		
abnegación	0.020833333333333332	0.020833333333333332	0.11689038454370274	0.11226690211821663				0.0	-0.024254175969877945	-0.07846982150895794	-0.020939409472127673			-0.23842592588729847	-0.13791240121202286	-0.2384259259243778	-0.16688865030007746		
abogado	0.006944444444444444	0.016203703703703703	0.03804980498293186	0.10091029292629497				-0.009259259259259259	-0.06560346863346311	-0.07925980441730159	-0.05754911053185184			-0.2384259259093713	-0.13381516455914355	-0.23842592592536527	-0.1668275049602284		
abogar	0.0	0.009259259259259259	0.0	0.04976087858474592				-0.009259259259259259	-0.08641713464004291	-0.07910645737143686	-0.0974141917944807			-0.23842592592592593	-0.1322329527891644	-0.23842592592592593	-0.16678846324703397		
abombar	0.0	0.0023148148148148147	0.0	0.012637495496718184				-0.0023148148148148147	-0.04400288736863754	-0.07867188249418612	-0.056733560891262365			-0.23842592592592593	-0.13629158949523779	-0.23842592592592593	-0.16685280624255336		
abominable	0.006944444444444444	0.009259259259259259	0.03831093109555982	0.05001798429570691				-0.0023148148148148147	-0.036399435980094874	-0.07866099052224858	-0.031588045877386166			-0.23842592589695535	-0.13680276326547292	-0.23842592592478706	-0.16687408846204296		
abonado	0.0	0.006944444444444444	0.0	0.03790394900892081				-0.006944444444444444	-0.07427187462982598	-0.0789676574214763	-0.08814639383827684			-0.23842592592592593	-0.13348609234123757	-0.23842592592592593	-0.16680673792011744		
abonar	0.006944444444444444	0.009259259259259259	0.03865197795991199	0.0507739810668556				-0.0023148148148148147	-0.036399435980094874	-0.07866584802147983	-0.03181781535515921			-0.23842592589695535	-0.13680276326547292	-0.23842592592479403	-0.16687373476644973		
abono	0.013888888888888888	0.013888888888888888	0.07673886852274922	0.07480632735374994				0.0	-0.024254175969877945	-0.07850132228741485	-0.02155063011866894			-0.23842592588729847	-0.13791240121202286	-0.23842592592440062	-0.16688733999447905		
