,section,speech,narrated,emotional_WN,neutral_WN,positive_WN,negative_WN,speech_emotional_WN,narrated_emotional_WN,speech_neutral_WN,narrated_neutral_WN,emotional_NRC,neutral_NRC,positive_NRC,negative_NRC,speech_emotional_NRC,narrated_emotional_NRC,speech_neutral_NRC,narrated_neutral_NRC,Trust_NRC,Fear_NRC,Joy_NRC,Sadness_NRC,Anger_NRC,Disgust_NRC,Anticipation_NRC,Surprise_NRC,Trust_NRC_speech,Trust_NRC_narrated,Fear_NRC_speech,Fear_NRC_narrated,Joy_NRC_speech,Joy_NRC_narrated,Sadness_NRC_speech,Sadness_NRC_narrated,Anger_NRC_speech,Anger_NRC_narrated,Disgust_NRC_speech,Disgust_NRC_narrated,Anticipation_NRC_speech,Anticipation_NRC_narrated,Surprise_NRC_speech,Surprise_NRC_narrated
nh0003_1,1,44.11764705882353,55.88235294117647,80.14705882352942,19.852941176470583,5.147058823529411,1.4705882352941175,32.35294117647059,47.79411764705882,11.764705882352938,8.088235294117647,49.264705882352935,50.735294117647065,12.5,8.088235294117647,16.911764705882355,32.35294117647059,27.20588235294117,23.529411764705877,12.5,1.4705882352941175,0.0,9.558823529411764,0.7352941176470588,0.7352941176470588,9.558823529411764,0.0,5.882352941176469,6.617647058823531,0.7352941176470588,0.7352941176470588,0.0,0.0,4.411764705882354,5.147058823529411,0.7352941176470588,0.0,0.0,0.7352941176470588,2.2058823529411766,7.352941176470589,0.0,0.0
nh0003_2,2,53.67647058823529,46.32352941176471,77.94117647058823,22.058823529411764,6.617647058823531,2.2058823529411766,41.17647058823529,36.76470588235294,12.5,9.558823529411764,55.147058823529406,44.852941176470594,14.705882352941178,5.882352941176469,30.14705882352941,25.0,23.529411764705877,21.323529411764707,11.029411764705882,3.6764705882352944,2.9411764705882346,9.558823529411764,0.0,2.2058823529411766,4.411764705882354,0.0,7.352941176470589,3.6764705882352944,1.4705882352941175,2.2058823529411766,1.4705882352941175,1.4705882352941175,7.352941176470589,2.2058823529411766,0.0,0.0,0.7352941176470588,1.4705882352941175,2.9411764705882346,1.4705882352941175,0.0,0.0
nh0003_3,3,51.470588235294116,48.529411764705884,69.85294117647058,30.14705882352941,7.352941176470589,1.4705882352941175,28.676470588235286,41.17647058823529,22.794117647058826,7.352941176470589,53.67647058823529,46.32352941176471,15.441176470588234,3.6764705882352944,24.264705882352942,29.411764705882355,27.20588235294117,19.11764705882353,13.970588235294118,0.7352941176470588,1.4705882352941175,8.088235294117647,1.4705882352941175,1.4705882352941175,6.617647058823531,0.0,10.294117647058822,3.6764705882352944,0.0,0.7352941176470588,1.4705882352941175,0.0,3.6764705882352944,4.411764705882354,0.0,1.4705882352941175,0.0,1.4705882352941175,2.2058823529411766,4.411764705882354,0.0,0.0
nh0003_4,4,40.44117647058824,59.558823529411754,73.52941176470588,26.470588235294123,3.6764705882352944,1.4705882352941175,26.470588235294123,47.058823529411754,13.970588235294118,12.5,55.147058823529406,44.852941176470594,9.558823529411764,11.029411764705882,13.970588235294118,41.17647058823529,26.470588235294123,18.38235294117647,3.6764705882352944,2.9411764705882346,2.2058823529411766,11.764705882352938,1.4705882352941175,2.2058823529411766,6.617647058823531,2.2058823529411766,0.0,3.6764705882352944,0.7352941176470588,2.2058823529411766,0.7352941176470588,1.4705882352941175,5.882352941176469,5.882352941176469,0.0,1.4705882352941175,1.4705882352941175,0.7352941176470588,0.7352941176470588,5.882352941176469,0.7352941176470588,1.4705882352941175
nh0003_5,5,43.165467625899275,56.834532374100725,65.46762589928058,34.53237410071942,1.4388489208633095,0.0,22.302158273381295,43.165467625899275,20.863309352517987,13.66906474820144,49.64028776978417,50.35971223021583,4.316546762589929,12.949640287769785,15.827338129496402,33.81294964028777,27.33812949640288,23.02158273381295,7.1942446043165456,2.1582733812949644,0.0,5.755395683453237,2.8776978417266186,2.1582733812949644,2.1582733812949644,0.7194244604316548,2.8776978417266186,4.316546762589929,0.0,2.1582733812949644,0.0,0.0,0.0,5.755395683453237,0.7194244604316548,2.1582733812949644,1.4388489208633095,0.7194244604316548,0.0,2.1582733812949644,0.7194244604316548,0.0
nh0004_1,1,55.721393034825866,44.278606965174134,76.61691542288555,23.38308457711443,4.975124378109453,4.477611940298506,38.30845771144278,38.30845771144278,17.412935323383085,5.970149253731343,53.7313432835821,46.2686567164179,14.925373134328355,9.950248756218906,22.388059701492534,31.34328358208955,33.33333333333333,12.935323383084574,11.442786069651742,5.472636815920398,0.4975124378109453,5.472636815920398,4.477611940298506,1.9900497512437807,8.45771144278607,1.4925373134328357,6.965174129353233,4.477611940298506,1.4925373134328357,3.9800995024875614,0.4975124378109453,0.0,1.9900497512437807,3.4825870646766166,0.9950248756218906,3.4825870646766166,0.9950248756218906,0.9950248756218906,3.4825870646766166,4.975124378109453,1.4925373134328357,0.0
nh0004_2,2,77.61194029850745,22.388059701492534,75.62189054726367,24.37810945273632,6.965174129353233,2.4875621890547266,56.21890547263681,19.402985074626862,21.393034825870647,2.985074626865672,55.22388059701493,44.77611940298507,16.91542288557214,5.970149253731343,39.30348258706468,15.92039800995025,38.30845771144278,6.467661691542287,13.432835820895527,6.467661691542287,1.9900497512437807,2.4875621890547266,0.4975124378109453,0.0,5.472636815920398,3.9800995024875614,10.945273631840797,2.4875621890547266,4.477611940298506,1.9900497512437807,1.9900497512437807,0.0,1.4925373134328357,0.9950248756218906,0.4975124378109453,0.0,0.0,0.0,2.985074626865672,2.4875621890547266,3.9800995024875614,0.0
nh0004_3,3,57.21393034825871,42.78606965174129,82.08955223880598,17.910447761194032,8.45771144278607,3.4825870646766166,45.77114427860697,36.318407960198996,11.442786069651742,6.467661691542287,60.19900497512438,39.800995024875625,17.412935323383085,7.4626865671641776,29.850746268656717,30.34825870646766,27.363184079601982,12.437810945273633,24.37810945273632,6.965174129353233,0.9950248756218906,3.4825870646766166,1.4925373134328357,0.9950248756218906,4.477611940298506,1.9900497512437807,10.945273631840797,13.432835820895527,4.477611940298506,2.4875621890547266,0.4975124378109453,0.4975124378109453,2.4875621890547266,0.9950248756218906,0.4975124378109453,0.9950248756218906,0.0,0.9950248756218906,0.4975124378109453,3.9800995024875614,0.9950248756218906,0.9950248756218906
nh0004_4,4,33.33333333333333,66.66666666666666,83.5820895522388,16.417910447761194,7.960199004975125,1.9900497512437807,23.38308457711443,60.19900497512438,9.950248756218906,6.467661691542287,70.1492537313433,29.850746268656717,10.44776119402985,15.422885572139304,18.40796019900497,51.7412935323383,14.925373134328355,14.925373134328355,8.955223880597012,9.452736318407961,1.4925373134328357,3.4825870646766166,3.4825870646766166,0.4975124378109453,4.975124378109453,2.4875621890547266,1.9900497512437807,6.965174129353233,3.4825870646766166,5.970149253731343,0.4975124378109453,0.9950248756218906,0.4975124378109453,2.985074626865672,0.4975124378109453,2.985074626865672,0.0,0.4975124378109453,1.9900497512437807,2.985074626865672,0.0,2.4875621890547266
nh0004_5,5,39.40886699507389,60.59113300492611,76.35467980295566,23.64532019704433,2.4630541871921183,2.955665024630542,28.57142857142857,47.783251231527096,10.83743842364532,12.807881773399014,56.15763546798029,43.84236453201971,13.300492610837441,13.300492610837441,14.285714285714285,41.87192118226601,25.12315270935961,18.7192118226601,15.270935960591133,6.896551724137932,0.4926108374384237,3.940886699507389,1.9704433497536944,0.4926108374384237,6.896551724137932,2.4630541871921183,4.433497536945813,10.83743842364532,1.477832512315271,5.41871921182266,0.0,0.4926108374384237,0.9852216748768472,2.955665024630542,0.0,1.9704433497536944,0.0,0.4926108374384237,0.4926108374384237,6.403940886699507,1.9704433497536944,0.4926108374384237
nh0005_1,1,39.473684210526315,60.526315789473685,91.22807017543859,8.771929824561402,24.561403508771928,5.263157894736842,33.33333333333333,57.894736842105274,6.140350877192982,2.631578947368421,82.45614035087719,17.543859649122805,42.982456140350884,6.140350877192982,28.947368421052637,53.50877192982456,10.526315789473683,7.0175438596491215,25.438596491228072,0.8771929824561403,5.263157894736842,8.771929824561402,0.0,1.7543859649122806,4.385964912280701,2.631578947368421,12.280701754385964,13.157894736842106,0.0,0.8771929824561403,0.0,5.263157894736842,1.7543859649122806,7.0175438596491215,0.0,0.0,1.7543859649122806,0.0,0.0,4.385964912280701,0.8771929824561403,1.7543859649122806
nh0005_2,2,52.631578947368425,47.368421052631575,89.47368421052632,10.526315789473683,20.175438596491226,6.140350877192982,43.85964912280701,45.614035087719294,8.771929824561402,1.7543859649122806,76.31578947368422,23.684210526315788,42.982456140350884,4.385964912280701,35.08771929824561,41.2280701754386,17.543859649122805,6.140350877192982,26.315789473684212,1.7543859649122806,4.385964912280701,10.526315789473683,0.8771929824561403,2.631578947368421,5.263157894736842,0.0,14.912280701754383,11.403508771929824,0.0,1.7543859649122806,1.7543859649122806,2.631578947368421,4.385964912280701,6.140350877192982,0.8771929824561403,0.0,1.7543859649122806,0.8771929824561403,0.8771929824561403,4.385964912280701,0.0,0.0
nh0005_3,3,25.438596491228072,74.56140350877193,92.98245614035088,7.0175438596491215,14.912280701754383,0.8771929824561403,25.438596491228072,67.54385964912281,0.0,7.0175438596491215,71.9298245614035,28.070175438596486,36.84210526315789,5.263157894736842,19.298245614035086,52.631578947368425,6.140350877192982,21.929824561403507,18.421052631578945,0.0,7.894736842105262,5.263157894736842,0.0,2.631578947368421,9.649122807017543,0.8771929824561403,4.385964912280701,14.035087719298243,0.0,0.0,0.8771929824561403,7.0175438596491215,1.7543859649122806,3.5087719298245608,0.0,0.0,0.0,2.631578947368421,0.8771929824561403,8.771929824561402,0.0,0.8771929824561403
nh0005_4,4,31.578947368421048,68.42105263157895,89.47368421052632,10.526315789473683,16.666666666666664,3.5087719298245608,25.438596491228072,64.03508771929825,6.140350877192982,4.385964912280701,81.57894736842105,18.421052631578945,32.45614035087719,13.157894736842106,26.315789473684212,55.26315789473685,5.263157894736842,13.157894736842106,19.298245614035086,5.263157894736842,6.140350877192982,7.894736842105262,2.631578947368421,2.631578947368421,8.771929824561402,0.8771929824561403,7.894736842105262,11.403508771929824,2.631578947368421,2.631578947368421,0.0,6.140350877192982,1.7543859649122806,6.140350877192982,0.0,2.631578947368421,1.7543859649122806,0.8771929824561403,1.7543859649122806,7.0175438596491215,0.0,0.8771929824561403
nh0005_5,5,47.45762711864407,52.54237288135593,92.3728813559322,7.627118644067798,14.406779661016948,6.779661016949151,41.525423728813564,50.847457627118644,5.932203389830509,1.6949152542372878,85.59322033898306,14.406779661016948,24.576271186440678,9.322033898305083,41.525423728813564,44.067796610169495,5.932203389830509,8.47457627118644,11.016949152542374,5.084745762711865,3.3898305084745757,11.864406779661017,1.6949152542372878,1.6949152542372878,5.084745762711865,0.0,4.23728813559322,6.779661016949151,2.5423728813559325,2.5423728813559325,0.0,3.3898305084745757,5.932203389830509,5.932203389830509,0.8474576271186439,0.8474576271186439,1.6949152542372878,0.0,3.3898305084745757,1.6949152542372878,0.0,0.0
nh0006_1,1,38.27956989247311,61.72043010752689,89.89247311827957,10.10752688172043,19.354838709677423,3.2258064516129035,33.97849462365591,55.91397849462365,4.301075268817205,5.806451612903227,71.18279569892472,28.817204301075268,32.25806451612903,8.38709677419355,23.225806451612907,47.956989247311824,15.053763440860214,13.763440860215054,15.483870967741936,5.806451612903227,7.096774193548387,6.021505376344086,1.5053763440860215,1.0752688172043012,5.591397849462366,0.6451612903225806,4.946236559139785,10.53763440860215,1.7204301075268815,4.086021505376344,2.1505376344086025,4.946236559139785,2.1505376344086025,3.870967741935484,0.4301075268817205,1.0752688172043012,0.4301075268817205,0.6451612903225806,2.1505376344086025,3.4408602150537635,0.0,0.6451612903225806
nh0006_2,2,58.494623655913976,41.505376344086024,87.31182795698925,12.688172043010757,16.559139784946233,2.1505376344086025,49.67741935483871,37.63440860215053,8.817204301075268,3.870967741935484,67.31182795698925,32.68817204301075,30.10752688172043,5.806451612903227,34.19354838709677,33.118279569892465,24.301075268817204,8.38709677419355,8.60215053763441,3.870967741935484,10.10752688172043,4.946236559139785,1.0752688172043012,0.6451612903225806,6.666666666666668,0.4301075268817205,4.086021505376344,4.516129032258063,2.5806451612903225,1.2903225806451613,5.806451612903227,4.301075268817205,3.2258064516129035,1.7204301075268815,0.6451612903225806,0.4301075268817205,0.6451612903225806,0.0,2.5806451612903225,4.086021505376344,0.21505376344086025,0.21505376344086025
nh0006_3,3,62.365591397849464,37.63440860215053,83.65591397849462,16.344086021505376,12.688172043010757,3.6559139784946235,51.3978494623656,32.25806451612903,10.967741935483874,5.376344086021504,65.3763440860215,34.623655913978496,20.43010752688172,10.752688172043008,39.13978494623656,26.23655913978495,23.225806451612907,11.397849462365592,10.967741935483874,4.301075268817205,7.526881720430107,10.322580645161288,1.5053763440860215,1.0752688172043012,4.516129032258063,1.0752688172043012,7.526881720430107,3.4408602150537635,2.5806451612903225,1.7204301075268815,3.4408602150537635,4.086021505376344,6.021505376344086,4.301075268817205,1.2903225806451613,0.21505376344086025,0.8602150537634409,0.21505376344086025,2.1505376344086025,2.3655913978494625,0.4301075268817205,0.6451612903225806
nh0006_4,4,64.08602150537635,35.913978494623656,75.05376344086021,24.946236559139784,4.946236559139785,2.5806451612903225,46.02150537634409,29.032258064516128,18.064516129032253,6.881720430107527,62.79569892473118,37.20430107526881,17.419354838709676,10.10752688172043,37.63440860215053,25.161290322580644,26.451612903225808,10.752688172043008,23.655913978494624,4.086021505376344,0.0,4.516129032258063,0.8602150537634409,1.2903225806451613,7.311827956989247,0.21505376344086025,15.268817204301074,8.38709677419355,2.3655913978494625,1.7204301075268815,0.0,0.0,2.5806451612903225,1.935483870967742,0.6451612903225806,0.21505376344086025,1.0752688172043012,0.21505376344086025,4.516129032258063,2.795698924731183,0.21505376344086025,0.0
nh0006_5,5,30.49040511727079,69.5095948827292,85.07462686567165,14.925373134328355,5.756929637526653,3.8379530916844353,24.73347547974414,60.341151385927496,5.756929637526653,9.168443496801707,75.69296375266525,24.307036247334754,19.189765458422176,14.285714285714285,20.042643923240934,55.65031982942431,10.44776119402985,13.859275053304904,18.763326226012797,6.183368869936035,2.1321961620469083,8.528784648187633,2.345415778251599,2.345415778251599,3.8379530916844353,0.4264392324093816,4.264392324093817,14.498933901918974,1.279317697228145,4.904051172707889,0.4264392324093816,1.7057569296375266,1.7057569296375266,6.823027718550106,0.8528784648187633,1.4925373134328357,0.6396588486140725,1.7057569296375266,1.4925373134328357,2.345415778251599,0.2132196162046908,0.2132196162046908
nh0007_1,1,69.84924623115577,30.15075376884422,82.66331658291458,17.336683417085432,7.035175879396986,4.773869346733668,55.27638190954774,27.386934673366838,14.572864321608037,2.7638190954773867,72.36180904522614,27.63819095477387,14.070351758793972,14.572864321608037,47.48743718592965,24.874371859296478,22.36180904522613,5.276381909547738,10.050251256281408,7.035175879396986,1.507537688442211,8.040201005025125,0.7537688442211055,1.507537688442211,7.537688442211055,0.25125628140703515,6.78391959798995,3.266331658291457,5.276381909547738,1.7587939698492463,1.256281407035176,0.25125628140703515,6.281407035175879,1.7587939698492463,0.0,0.7537688442211055,1.0050251256281406,0.5025125628140703,5.025125628140704,2.512562814070352,0.0,0.25125628140703515
nh0007_2,2,49.497487437185924,50.502512562814076,89.94974874371859,10.050251256281408,9.045226130653267,7.7889447236180915,43.21608040201005,46.73366834170854,6.281407035175879,3.7688442211055273,73.61809045226131,26.38190954773869,15.829145728643216,17.839195979899497,31.65829145728643,41.95979899497488,17.839195979899497,8.542713567839195,10.552763819095476,6.281407035175879,2.7638190954773867,10.804020100502512,1.0050251256281406,1.507537688442211,7.2864321608040195,2.261306532663317,5.778894472361809,4.773869346733668,2.261306532663317,4.0201005025125625,0.7537688442211055,2.010050251256281,6.532663316582915,4.271356783919598,0.25125628140703515,0.7537688442211055,0.7537688442211055,0.7537688442211055,2.512562814070352,4.773869346733668,0.7537688442211055,1.507537688442211
nh0007_3,3,45.226130653266324,54.773869346733676,87.93969849246231,12.060301507537687,10.301507537688444,5.025125628140704,37.437185929648244,50.502512562814076,7.7889447236180915,4.271356783919598,78.39195979899498,21.608040201005025,24.874371859296478,17.336683417085432,32.914572864321606,45.47738693467337,12.311557788944723,9.296482412060303,18.84422110552764,9.798994974874372,5.025125628140704,7.537688442211055,1.0050251256281406,1.7587939698492463,5.025125628140704,0.25125628140703515,11.557788944723619,7.2864321608040195,4.0201005025125625,5.778894472361809,1.256281407035176,3.7688442211055273,2.7638190954773867,4.773869346733668,0.25125628140703515,0.7537688442211055,1.256281407035176,0.5025125628140703,0.5025125628140703,4.522613065326634,0.0,0.25125628140703515
nh0007_4,4,46.231155778894475,53.768844221105525,88.19095477386934,11.809045226130653,8.793969849246231,5.025125628140704,38.44221105527638,49.748743718592955,7.7889447236180915,4.0201005025125625,72.1105527638191,27.889447236180906,17.839195979899497,17.336683417085432,26.63316582914573,45.47738693467337,19.597989949748744,8.291457286432161,5.276381909547738,8.291457286432161,3.266331658291457,8.040201005025125,1.7587939698492463,1.7587939698492463,4.773869346733668,1.0050251256281406,1.507537688442211,3.7688442211055273,3.7688442211055273,4.522613065326634,0.5025125628140703,2.7638190954773867,4.271356783919598,3.7688442211055273,0.7537688442211055,1.0050251256281406,0.5025125628140703,1.256281407035176,0.7537688442211055,4.0201005025125625,0.5025125628140703,0.5025125628140703
nh0007_5,5,39.19597989949749,60.80402010050251,84.92462311557789,15.07537688442211,5.527638190954773,6.030150753768844,30.90452261306533,54.02010050251256,8.291457286432161,6.78391959798995,71.10552763819095,28.894472361809047,14.070351758793972,18.341708542713565,23.36683417085427,47.73869346733668,15.829145728643216,13.06532663316583,12.060301507537687,8.542713567839195,1.507537688442211,6.532663316582915,2.512562814070352,0.7537688442211055,6.030150753768844,0.5025125628140703,4.271356783919598,7.7889447236180915,1.7587939698492463,6.78391959798995,0.0,1.507537688442211,2.7638190954773867,3.7688442211055273,0.5025125628140703,2.010050251256281,0.7537688442211055,0.0,2.7638190954773867,3.266331658291457,0.25125628140703515,0.25125628140703515
nh0008_1,1,40.38054968287528,59.61945031712473,76.10993657505286,23.890063424947147,5.708245243128964,2.5369978858350954,22.198731501057075,53.91120507399578,18.181818181818183,5.708245243128964,60.676532769556026,39.32346723044397,11.20507399577167,11.416490486257928,17.12473572938689,43.551797040169134,23.255813953488367,16.0676532769556,10.359408033826638,3.171247357293869,1.6913319238900637,5.496828752642706,2.5369978858350954,1.9027484143763211,5.9196617336152215,1.0570824524312896,1.9027484143763211,8.456659619450317,1.2684989429175475,1.9027484143763211,0.21141649048625796,1.4799154334038054,2.1141649048625792,3.382663847780127,0.8456659619450317,1.6913319238900637,0.8456659619450317,1.0570824524312896,0.21141649048625796,5.708245243128964,0.4228329809725159,0.6342494714587738
nh0008_2,2,53.48837209302325,46.511627906976734,76.74418604651162,23.255813953488367,4.8625792811839315,4.0169133192389,35.729386892177594,41.01479915433404,17.758985200845668,5.496828752642706,58.35095137420719,41.649048625792815,11.839323467230447,10.570824524312897,25.58139534883721,32.76955602536998,27.90697674418605,13.742071881606766,11.20507399577167,3.382663847780127,0.8456659619450317,4.651162790697675,3.171247357293869,0.8456659619450317,7.610993657505285,1.4799154334038054,3.8054968287526423,7.399577167019028,2.1141649048625792,1.2684989429175475,0.0,0.8456659619450317,2.9598308668076108,1.6913319238900637,1.0570824524312896,2.1141649048625792,0.6342494714587738,0.21141649048625796,1.6913319238900637,5.9196617336152215,1.2684989429175475,0.21141649048625796
