wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.0	0.024305555555555556	0.0	0.15321601156615444				-0.024305555555555556	-0.10898065225370086	-0.07676507849947377	-0.13681010659459472			-0.25	-0.12081799270926206	-0.25	-0.0057685257210829816		
abadía	0.0	0.003472222222222222	0.0	0.012765332552017498				-0.003472222222222222	-0.02057531734225034	-0.07397737159374447	-0.044682565865693954			-0.25	-0.12233456864020097	-0.25	-0.009249885858088294		
abajo	0.125	0.24305555555555555	0.5458965834699141	1.1460055524840422				-0.11805555555555555	-0.05181534471347148	-0.08563514301140193	-0.04044948036868549			-0.2499999999817551	-0.12034854618223219	-0.24999999999928774	-0.023111154867631836		
abalanzar	0.0	0.024305555555555556	0.0	0.08916633620406064				-0.024305555555555556	-0.10898065225370086	-0.07549380146777884	-0.11350616404312414			-0.25	-0.12081799270926206	-0.25	-0.007209903728745945		
abandonar	0.2916666666666667	0.2465277777777778	1.3016817272634988	1.2381637473693503				0.045138888888888895	0.02294557886479972	-0.07246327768981482	-0.0038862854519108522			-0.24999999995802816	-0.12329843484222933	-0.24999999999842806	-0.009232968570952783		
abandono	0.052083333333333336	0.07291666666666667	0.1947128512164729	0.2775646522887067				-0.020833333333333336	-0.01975373024291961	-0.07536846869390387	-0.022101749266515976			-0.24999999997465985	-0.12209395736657966	-0.2499999999989511	-0.009104666578567462		
abanicar	0.0	0.003472222222222222	0.0	0.01240249364227023				-0.003472222222222222	-0.02057531734225034	-0.07397016985900406	-0.04393114459961142			-0.25	-0.12233456864020097	-0.25	-0.009263435962867647		
abanico	0.03125	0.041666666666666664	0.15766886730282914	0.19450120290999237				-0.010416666666666664	-0.013681752733881076	-0.07445506063795539	-0.015495298575865376			-0.24999999997339287	-0.12229979518991588	-0.24999999999878791	-0.009492946657035334		
abarcar	0.010416666666666666	0.04861111111111111	0.039323950045014155	0.21485810500437563				-0.03819444444444445	-0.09213059675357901	-0.07720805565627369	-0.07715934496886588			-0.24999999999239797	-0.12078618098009267	-0.24999999999972633	-0.007147155572727559		
abastecer	0.0	0.006944444444444444	0.0	0.02521460629653626				-0.006944444444444444	-0.04226433444254109	-0.07422446848663607	-0.06508430152400634			-0.25	-0.12202685746583639	-0.25	-0.008832263471664418		
abastecimiento	0.010416666666666666	0.0	0.039350166011710826	0.0				0.010416666666666666	0.07512564136313044	-0.07294296765734906	0.06845246820825873			-0.21304563488769274	-0.12348194724826289	-0.24411622856932513	-0.010734305729502772		
abasto	0.010416666666666666	0.0	0.038857965120188444	0.0				0.010416666666666666	0.07512564136313044	-0.07295273700722998	0.06798366771300876			-0.21304563488769274	-0.12348194724826289	-0.24418982413032211	-0.01072857831908364		
