wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.168202681199425	0.0				0.018166089965397925	0.04129916999241599	-0.1561414399351009	0.125011318579527			-0.1565739845518509	0.2476385922047882	-0.2121016266446381	0.13696345104120705		
abadía	0.0008650519031141869	0.0	0.0031815214889883803	0.0				0.0008650519031141869	0.0013360551319784994	-0.15750505044830596	0.04708586494821096			-0.2625274125372809	0.2483078494706374	-0.266771085474748	0.1374016675159268		
abajo	0.2664359861591695	0.17101449275362318	1.3634188042414714	0.9138615129350516				0.09542149340554634	0.07531048800690561	-0.153816537450148	0.07446996727805759			-0.2678250839023815	0.2460951674247017	-0.2678250839928509	0.16557681980731848		
abalanzar	0.014705882352941176	0.007246376811594203	0.05382106193392992	0.02638906941970643				0.007459505541346973	0.01613638675640817	-0.15730466282954111	0.060554454109071426			-0.2678250838735101	0.24805108258689182	-0.26782508399103677	0.13731572381996282		
abanderado	0.0008650519031141869	0.0014492753623188406	0.003237488714099137	0.005246991121236779				-0.0005842234592046537	-0.002296231009292401	-0.1575479451581206	0.04295834383594017			-0.26782508396123955	0.24836883244431887	-0.2678250839957494	0.13742507964786274		
abanderar	0.0	0.0014492753623188406	0.0	0.005274937811629518				-0.0014492753623188406	-0.004470572888608225	-0.1575749282556553	0.040337531504741606			-0.2678250839977935	0.24840547485125203	-0.2678250839977935	0.13744015548723762		
abandonar	0.2301038062283737	0.3492753623188406	1.1297296960215892	1.6461119935965784				-0.1191715560904669	-0.07864742302366075	-0.1617983343350498	0.015930731468924486			-0.26782508395744764	0.25209421137475335	-0.26782508399551985	0.13675162859055262		
abandono	0.05968858131487889	0.06521739130434782	0.23308107407192807	0.25472132866059427				-0.005528809989468933	-0.00943046454309764	-0.15771015890152068	0.03939603624243514			-0.2678250839417441	0.24852828129422955	-0.26782508399476207	0.1374801887786033		
abanicar	0.0008650519031141869	0.0014492753623188406	0.0030910906456321214	0.00522622466561183				-0.0005842234592046537	-0.002296231009292401	-0.1575489832831002	0.042858679033293			-0.26782508396123955	0.24836883244431887	-0.26782508399583405	0.13742565200400844		
abanico	0.03806228373702422	0.02753623188405797	0.19023414750212939	0.12068345834769083				0.010526051852966251	0.019181283604695936	-0.1569566256587815	0.06687931666096816			-0.26782508391314225	0.24796939950769772	-0.2678250839925714	0.13722452186557532		
abar	0.0008650519031141869	0.0	0.0031418308072478814	0.0				0.0008650519031141869	0.0013360551319784994	-0.1575053784221912	0.047054479306092196			-0.2625274125372809	0.2483078494706374	-0.2667842345042128	0.1374018440141672		
abarcar	0.025951557093425604	0.014492753623188406	0.104056730079057	0.05253216312879191				0.011458803470237198	0.023240867907184132	-0.15710557994920743	0.06827131811093523			-0.2678250838881317	0.24791582988598473	-0.2678250839912313	0.1372525543010042		
abarrotar	0.0017301038062283738	0.0	0.006288485125113274	0.0				0.0017301038062283738	0.0034918285363032186	-0.15747937684204963	0.049505985587987085			-0.2572297411380094	0.24827174700416532	-0.2657417870448386	0.13738805788408331		
abarrote	0.0008650519031141869	0.0	0.0031501042260951443	0.0				0.0008650519031141869	0.0013360551319784994	-0.15750531005689222	0.04706102255741835			-0.2625274125372809	0.2483078494706374	-0.26678149362339576	0.1374018072179678		
abastecer	0.0025951557093425604	0.0	0.00942610201145817	0.0				0.0025951557093425604	0.005629347924750809	-0.15745344994043206	0.05187922673342768			-0.2519320697387379	0.24823595023540473	-0.2647023335741826	0.13737471188069225		
abastecimiento	0.0017301038062283738	0.0014492753623188406	0.0062775606440288205	0.0052819710620450235				0.00028082844390953316	-0.00014045760496768172	-0.1575231133423904	0.04529873563465476			-0.2678250839246856	0.24833250295672152	-0.2678250839938562	0.13741161877473362		
abasto	0.0	0.005797101449275362	0.0	0.020947363475261056				-0.005797101449275362	-0.01506399564890097	-0.15770443337148318	0.029016450455464717			-0.2678250839977935	0.2485884758734521	-0.2678250839977935	0.13751113651951322		
abate	0.0008650519031141869	0.002898550724637681	0.0061901789384715715	0.010365016066878027				-0.002033498821523494	-0.005876993621147032	-0.157565837852583	0.041385259261289165			-0.2678250839795165	0.2484297057749291	-0.26782508399581495	0.1374345166563263		
abatimiento	0.01730103806228374	0.010144927536231883	0.06610901205471456	0.03661844311018571				0.007156110526051855	0.015051919320797962	-0.1572876523051482	0.06047510778433704			-0.2678250838933537	0.24806649523385949	-0.2678250839918126	0.13731231800079047		
abatir	0.028546712802768166	0.036231884057971016	0.10722365941266797	0.13607679653352886				-0.0076851712552028495	-0.015496466238125303	-0.15776976072754514	0.0338968624253482			-0.2678250839495423	0.248627816868024	-0.26782508399518307	0.1375114199140837		
abdicar	0.004325259515570935	0.0014492753623188406	0.016015892656237485	0.005209044439886612				0.002875984153252094	0.006218557007658301	-0.15744204049424732	0.05250724946867533			-0.2678250838150238	0.2482253396797105	-0.2678250839876076	0.13737016867553936		
abdomen	0.0034602076124567475	0.002898550724637681	0.0126655002996621	0.010480142571386304				0.0005616568878190663	0.0005358710822367442	-0.15751328199497164	0.0461288072670192			-0.2678250839246856	0.2483209608917841	-0.2678250839937898	0.1374066430306025		
abdul	0.004325259515570935	0.0	0.02507514358126257	0.0				0.004325259515570935	0.009850843148929202	-0.15732413805313464	0.06278306406119735			-0.2413367269401949	0.2481652533850367	-0.259518000635714	0.13731339377560556		
abecedario	0.0025951557093425604	0.0	0.009497330879948014	0.0				0.0025951557093425604	0.005629347924750809	-0.15745286135873693	0.05193230963464977			-0.2519320697387379	0.24823595023540473	-0.26467873633549965	0.13737441336716735		
