wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.022222222222222223	0.0	0.21285492028904288	0.0				0.022222222222222223	0.15875492575173	-0.13411980891845307	0.20160399412490362			-0.08248093557417999	0.11473012475852153	-0.17871955853797417	-0.0019346380362375527		
abadía	0.0011111111111111111	0.0	0.004103783968890845	0.0				0.0011111111111111111	0.042284147717643536	-0.13581824002827966	0.059164322629665374			-0.24248136791234465	0.12854592462995584	-0.2495107773234796	-0.0018879366130677535		
abajo	0.24666666666666667	0.1797752808988764	1.2076246930210777	0.9396033807878934				0.06689138576779027	0.06378809573256707	-0.13367096673274576	0.05424899354189734			-0.25090244327036376	0.11905637608831021	-0.250902443369995	-0.002256742919481923		
abalanzar	0.016666666666666666	0.008025682182985553	0.06127732597426919	0.028950350907286163				0.008640984483681113	0.0735982812030786	-0.13558861183738893	0.07260449166606125			-0.25090244321696364	0.1240858622546456	-0.25090244336717565	-0.0018966269371788382		
abanderar	0.0	0.0016051364365971107	0.0	0.005786914962099696				-0.0016051364365971107	0.014474175406953699	-0.13589871226454361	0.017855177026669406			-0.2509024433743535	0.1319092791220027	-0.2509024433743535	-0.0018735423572200476		
abandonar	0.24	0.35152487961476725	1.204669781386127	1.6238252562681323				-0.11152487961476726	-0.00959284455825031	-0.1392619419665149	0.026119775857592016			-0.2509024433226089	0.1515782188976428	-0.2509024433718377	-0.0019291721724902196		
abandono	0.06444444444444444	0.06902086677367576	0.2518953327129097	0.2678351027799745				-0.004576422329231319	0.024232361799927625	-0.13598131744345573	0.03836970354467613			-0.2509024433035891	0.13131773607291852	-0.2509024433711642	-0.001878523750957893		
abanicar	0.0011111111111111111	0.0016051364365971107	0.00398713894651927	0.005733473794903525				-0.0004940253254859996	0.025999767106539246	-0.13586583748796585	0.035347104450885736			-0.2509024433218902	0.13049643964095517	-0.25090244337199524	-0.0018799104118014949		
abanico	0.04	0.028892455858747994	0.18464859483070536	0.12657110335723765				0.011107544141252007	0.0582402968553476	-0.13537910170522946	0.05970580711505206			-0.2509024432694269	0.12528957418550096	-0.2509024433694063	-0.001895987126233197		
abar	0.0011111111111111111	0.0	0.004052587714518601	0.0				0.0011111111111111111	0.042284147717643536	-0.13581865656882006	0.058976649712572465			-0.24248136791234465	0.12854592462995584	-0.24952813888283754	-0.0018878750811067017		
abarcar	0.027777777777777776	0.014446227929373997	0.10569696106772714	0.05181684120414753				0.01333154984840378	0.07837086535749554	-0.13541325216135347	0.07376606695783561			-0.25090244322862215	0.12290499305301739	-0.2509024433674361	-0.001899664450195804		
abarrotar	0.0011111111111111111	0.0	0.0040130631269257675	0.0				0.0011111111111111111	0.042284147717643536	-0.13581897814689795	0.058831293986944935			-0.24248136791234465	0.12854592462995584	-0.2495415423726437	-0.0018878274236024304		
abarrote	0.0011111111111111111	0.0	0.004063259439902455	0.0				0.0011111111111111111	0.042284147717643536	-0.13581856974203335	0.05901582598538818			-0.24248136791234465	0.12854592462995584	-0.2495245199111769	-0.0018878879257564806		
abastecer	0.0033333333333333335	0.0	0.012158549441717464	0.0				0.0033333333333333335	0.0622286573711879	-0.1357527052268766	0.08247940184860805			-0.22563921713990626	0.126180100699196	-0.24677926325891275	-0.001895580883581798		
abastecimiento	0.0022222222222222222	0.0016051364365971107	0.0080973059034396	0.005794630848715829				0.0006170857856251115	0.03642593302249104	-0.1358328941253348	0.04844216834288906			-0.2509024432694269	0.12921837086791865	-0.25090244336961476	-0.0018846749037137861		
abasto	0.0	0.006420545746388443	0.0	0.02298048156023318				-0.006420545746388443	-0.023494187196518412	-0.13603860174689048	-0.020165568851408813			-0.2509024433743535	0.13712527869118757	-0.2509024433743535	-0.0018548646418601895		
abate	0.0011111111111111111	0.0016051364365971107	0.00798459390583678	0.005618581947688263				-0.0004940253254859996	0.025999767106539246	-0.13583237880662052	0.04869819756083476			-0.2509024433218902	0.13049643964095517	-0.2509024433695343	-0.001884760956945676		
abatimiento	0.02	0.011235955056179775	0.07707565001394195	0.04017257148623489				0.008764044943820225	0.06855365267088921	-0.13555137996111516	0.06987025876589913			-0.2509024432394479	0.12455331085481611	-0.25090244336784717	-0.0018964748427015641		
abatir	0.03111111111111111	0.03531300160513644	0.11803459837274004	0.13214814316721682				-0.004201890494025327	0.020113016113917484	-0.1359664589958746	0.0360222815736987			-0.25090244330758205	0.13179253831752819	-0.2509024433713245	-0.0018779417858177127		
abdicar	0.0033333333333333335	0.0016051364365971107	0.012459181911598378	0.005714626083546183				0.0017281968967362228	0.0459442767600836	-0.13579675430533406	0.059848097014135945			-0.25090244321696364	0.12805158549349524	-0.25090244336696	-0.0018888184191378262		
abdomen	0.0033333333333333335	0.0032102728731942215	0.012241373066488682	0.011497328692214152				0.00012306046013911207	0.031772880853423	-0.13584557538246744	0.0431747588349247			-0.2509024432956586	0.12978503229174726	-0.2509024433707429	-0.001882808896834702		
abdul	0.005555555555555556	0.0	0.032343950088842964	0.0				0.005555555555555556	0.07909150001019453	-0.13558847372601993	0.11590028457679809			-0.20879706636746787	0.12417982506700419	-0.2399340353062743	-0.001906538524600014		
abecedario	0.0033333333333333335	0.0	0.012250426202456803	0.0				0.0033333333333333335	0.0622286573711879	-0.13575195770352674	0.08269293984636288			-0.22563921713990626	0.126180100699196	-0.2467481062171574	-0.0018956508958774688		
