,section,speech,narrated,emotional_NRC,neutral_NRC,positive_NRC,negative_NRC,speech_emotional_NRC,narrated_emotional_NRC,speech_neutral_NRC,narrated_neutral_NRC,Trust_NRC,Fear_NRC,Joy_NRC,Sadness_NRC,Anger_NRC,Disgust_NRC,Anticipation_NRC,Surprise_NRC,Trust_NRC_speech,Fear_NRC_speech,Joy_NRC_speech,Sadness_NRC_speech,Anger_NRC_speech,Disgust_NRC_speech,Anticipation_NRC_speech,Surprise_NRC_speech,Trust_NRC_narrated,Fear_NRC_narrated,Joy_NRC_narrated,Sadness_NRC_narrated,Anger_NRC_narrated,Disgust_NRC_narrated,Anticipation_NRC_narrated,Surprise_NRC_narrated
nh0003_1,1,44.11764705882353,55.88235294117647,33.088235294117645,66.91176470588235,12.5,8.088235294117647,8.823529411764708,24.264705882352942,35.29411764705883,31.617647058823533,12.5,1.4705882352941175,0.0,9.558823529411764,0.7352941176470588,0.7352941176470588,9.558823529411764,0.0,5.882352941176469,0.7352941176470588,0.0,4.411764705882354,0.7352941176470588,0.0,2.2058823529411766,0.0,6.617647058823531,0.7352941176470588,0.0,5.147058823529411,0.0,0.7352941176470588,7.352941176470589,0.0
nh0003_2,2,53.67647058823529,46.32352941176471,30.14705882352941,69.85294117647058,14.705882352941178,5.882352941176469,13.970588235294118,16.176470588235293,39.70588235294117,30.14705882352941,11.029411764705882,3.6764705882352944,2.9411764705882346,9.558823529411764,0.0,2.2058823529411766,4.411764705882354,0.0,7.352941176470589,1.4705882352941175,1.4705882352941175,7.352941176470589,0.0,0.7352941176470588,2.9411764705882346,0.0,3.6764705882352944,2.2058823529411766,1.4705882352941175,2.2058823529411766,0.0,1.4705882352941175,1.4705882352941175,0.0
nh0003_3,3,51.470588235294116,48.529411764705884,33.82352941176471,66.17647058823529,15.441176470588234,3.6764705882352944,16.911764705882355,16.911764705882355,34.55882352941176,31.617647058823533,13.970588235294118,0.7352941176470588,1.4705882352941175,8.088235294117647,1.4705882352941175,1.4705882352941175,6.617647058823531,0.0,10.294117647058822,0.0,1.4705882352941175,3.6764705882352944,0.0,0.0,2.2058823529411766,0.0,3.6764705882352944,0.7352941176470588,0.0,4.411764705882354,1.4705882352941175,1.4705882352941175,4.411764705882354,0.0
nh0003_4,4,40.44117647058824,59.558823529411754,30.882352941176467,69.11764705882352,9.558823529411764,11.029411764705882,7.352941176470589,23.529411764705877,33.088235294117645,36.02941176470589,3.6764705882352944,2.9411764705882346,2.2058823529411766,11.764705882352938,1.4705882352941175,2.2058823529411766,6.617647058823531,2.2058823529411766,0.0,0.7352941176470588,0.7352941176470588,5.882352941176469,0.0,1.4705882352941175,0.7352941176470588,0.7352941176470588,3.6764705882352944,2.2058823529411766,1.4705882352941175,5.882352941176469,1.4705882352941175,0.7352941176470588,5.882352941176469,1.4705882352941175
nh0003_5,5,43.165467625899275,56.834532374100725,25.89928057553957,74.10071942446042,4.316546762589929,12.949640287769785,4.316546762589929,21.582733812949638,38.84892086330935,35.25179856115108,7.1942446043165456,2.1582733812949644,0.0,5.755395683453237,2.8776978417266186,2.1582733812949644,2.1582733812949644,0.7194244604316548,2.8776978417266186,0.0,0.0,0.0,0.7194244604316548,1.4388489208633095,0.0,0.7194244604316548,4.316546762589929,2.1582733812949644,0.0,5.755395683453237,2.1582733812949644,0.7194244604316548,2.1582733812949644,0.0
nh0004_1,1,55.721393034825866,44.278606965174134,37.3134328358209,62.6865671641791,14.925373134328355,9.950248756218906,13.432835820895527,23.88059701492537,42.288557213930346,20.39800995024876,11.442786069651742,5.472636815920398,0.4975124378109453,5.472636815920398,4.477611940298506,1.9900497512437807,8.45771144278607,1.4925373134328357,6.965174129353233,1.4925373134328357,0.4975124378109453,1.9900497512437807,0.9950248756218906,0.9950248756218906,3.4825870646766166,1.4925373134328357,4.477611940298506,3.9800995024875614,0.0,3.4825870646766166,3.4825870646766166,0.9950248756218906,4.975124378109453,0.0
nh0004_2,2,77.61194029850745,22.388059701492534,36.81592039800995,63.18407960199005,16.91542288557214,5.970149253731343,24.875621890547265,11.940298507462686,52.73631840796021,10.44776119402985,13.432835820895527,6.467661691542287,1.9900497512437807,2.4875621890547266,0.4975124378109453,0.0,5.472636815920398,3.9800995024875614,10.945273631840797,4.477611940298506,1.9900497512437807,1.4925373134328357,0.4975124378109453,0.0,2.985074626865672,3.9800995024875614,2.4875621890547266,1.9900497512437807,0.0,0.9950248756218906,0.0,0.0,2.4875621890547266,0.0
nh0004_3,3,57.21393034825871,42.78606965174129,40.796019900497505,59.203980099502495,17.412935323383085,7.4626865671641776,16.91542288557214,23.88059701492537,40.29850746268657,18.905472636815922,24.37810945273632,6.965174129353233,0.9950248756218906,3.4825870646766166,1.4925373134328357,0.9950248756218906,4.477611940298506,1.9900497512437807,10.945273631840797,4.477611940298506,0.4975124378109453,2.4875621890547266,0.4975124378109453,0.0,0.4975124378109453,0.9950248756218906,13.432835820895527,2.4875621890547266,0.4975124378109453,0.9950248756218906,0.9950248756218906,0.9950248756218906,3.9800995024875614,0.9950248756218906
nh0004_4,4,33.33333333333333,66.66666666666666,51.7412935323383,48.2587064676617,10.44776119402985,15.422885572139304,7.4626865671641776,44.278606965174134,25.87064676616915,22.388059701492534,8.955223880597012,9.452736318407961,1.4925373134328357,3.4825870646766166,3.4825870646766166,0.4975124378109453,4.975124378109453,2.4875621890547266,1.9900497512437807,3.4825870646766166,0.4975124378109453,0.4975124378109453,0.4975124378109453,0.0,1.9900497512437807,0.0,6.965174129353233,5.970149253731343,0.9950248756218906,2.985074626865672,2.985074626865672,0.4975124378109453,2.985074626865672,2.4875621890547266
nh0004_5,5,39.40886699507389,60.59113300492611,41.379310344827594,58.620689655172406,13.300492610837441,13.300492610837441,7.389162561576356,33.99014778325123,32.01970443349754,26.600985221674883,15.270935960591133,6.896551724137932,0.4926108374384237,3.940886699507389,1.9704433497536944,0.4926108374384237,6.896551724137932,2.4630541871921183,4.433497536945813,1.477832512315271,0.0,0.9852216748768472,0.0,0.0,0.4926108374384237,1.9704433497536944,10.83743842364532,5.41871921182266,0.4926108374384237,2.955665024630542,1.9704433497536944,0.4926108374384237,6.403940886699507,0.4926108374384237
nh0005_1,1,39.473684210526315,60.526315789473685,71.9298245614035,28.070175438596486,42.982456140350884,6.140350877192982,23.684210526315788,48.24561403508772,15.789473684210524,12.280701754385964,25.438596491228072,0.8771929824561403,5.263157894736842,8.771929824561402,0.0,1.7543859649122806,4.385964912280701,2.631578947368421,12.280701754385964,0.0,0.0,1.7543859649122806,0.0,1.7543859649122806,0.0,0.8771929824561403,13.157894736842106,0.8771929824561403,5.263157894736842,7.0175438596491215,0.0,0.0,4.385964912280701,1.7543859649122806
nh0005_2,2,52.631578947368425,47.368421052631575,64.03508771929825,35.96491228070175,42.982456140350884,4.385964912280701,28.947368421052637,35.08771929824561,23.684210526315788,12.280701754385964,26.315789473684212,1.7543859649122806,4.385964912280701,10.526315789473683,0.8771929824561403,2.631578947368421,5.263157894736842,0.0,14.912280701754383,0.0,1.7543859649122806,4.385964912280701,0.8771929824561403,1.7543859649122806,0.8771929824561403,0.0,11.403508771929824,1.7543859649122806,2.631578947368421,6.140350877192982,0.0,0.8771929824561403,4.385964912280701,0.0
nh0005_3,3,25.438596491228072,74.56140350877193,57.017543859649116,42.982456140350884,36.84210526315789,5.263157894736842,15.789473684210524,41.2280701754386,9.649122807017543,33.33333333333333,18.421052631578945,0.0,7.894736842105262,5.263157894736842,0.0,2.631578947368421,9.649122807017543,0.8771929824561403,4.385964912280701,0.0,0.8771929824561403,1.7543859649122806,0.0,0.0,0.8771929824561403,0.0,14.035087719298243,0.0,7.0175438596491215,3.5087719298245608,0.0,2.631578947368421,8.771929824561402,0.8771929824561403
nh0005_4,4,31.578947368421048,68.42105263157895,73.68421052631578,26.315789473684212,32.45614035087719,13.157894736842106,23.684210526315788,50.0,7.894736842105262,18.421052631578945,19.298245614035086,5.263157894736842,6.140350877192982,7.894736842105262,2.631578947368421,2.631578947368421,8.771929824561402,0.8771929824561403,7.894736842105262,2.631578947368421,0.0,1.7543859649122806,0.0,1.7543859649122806,1.7543859649122806,0.0,11.403508771929824,2.631578947368421,6.140350877192982,6.140350877192982,2.631578947368421,0.8771929824561403,7.0175438596491215,0.8771929824561403
nh0005_5,5,47.45762711864407,52.54237288135593,68.64406779661016,31.355932203389827,24.576271186440678,9.322033898305083,29.66101694915254,38.983050847457626,17.796610169491522,13.559322033898303,11.016949152542374,5.084745762711865,3.3898305084745757,11.864406779661017,1.6949152542372878,1.6949152542372878,5.084745762711865,0.0,4.23728813559322,2.5423728813559325,0.0,5.932203389830509,0.8474576271186439,1.6949152542372878,3.3898305084745757,0.0,6.779661016949151,2.5423728813559325,3.3898305084745757,5.932203389830509,0.8474576271186439,0.0,1.6949152542372878,0.0
nh0006_1,1,38.27956989247311,61.72043010752689,58.064516129032256,41.935483870967744,32.25806451612903,8.38709677419355,17.20430107526882,40.86021505376344,21.0752688172043,20.860215053763444,15.483870967741936,5.806451612903227,7.096774193548387,6.021505376344086,1.5053763440860215,1.0752688172043012,5.591397849462366,0.6451612903225806,4.946236559139785,1.7204301075268815,2.1505376344086025,2.1505376344086025,0.4301075268817205,0.4301075268817205,2.1505376344086025,0.0,10.53763440860215,4.086021505376344,4.946236559139785,3.870967741935484,1.0752688172043012,0.6451612903225806,3.4408602150537635,0.6451612903225806
nh0006_2,2,58.494623655913976,41.505376344086024,53.33333333333334,46.66666666666666,30.10752688172043,5.806451612903227,26.021505376344084,27.31182795698925,32.473118279569896,14.193548387096774,8.60215053763441,3.870967741935484,10.10752688172043,4.946236559139785,1.0752688172043012,0.6451612903225806,6.666666666666668,0.4301075268817205,4.086021505376344,2.5806451612903225,5.806451612903227,3.2258064516129035,0.6451612903225806,0.6451612903225806,2.5806451612903225,0.21505376344086025,4.516129032258063,1.2903225806451613,4.301075268817205,1.7204301075268815,0.4301075268817205,0.0,4.086021505376344,0.21505376344086025
nh0006_3,3,62.365591397849464,37.63440860215053,45.59139784946237,54.40860215053763,20.43010752688172,10.752688172043008,26.23655913978495,19.354838709677423,36.129032258064505,18.27956989247312,10.967741935483874,4.301075268817205,7.526881720430107,10.322580645161288,1.5053763440860215,1.0752688172043012,4.516129032258063,1.0752688172043012,7.526881720430107,2.5806451612903225,3.4408602150537635,6.021505376344086,1.2903225806451613,0.8602150537634409,2.1505376344086025,0.4301075268817205,3.4408602150537635,1.7204301075268815,4.086021505376344,4.301075268817205,0.21505376344086025,0.21505376344086025,2.3655913978494625,0.6451612903225806
nh0006_4,4,64.08602150537635,35.913978494623656,46.23655913978494,53.76344086021504,17.419354838709676,10.10752688172043,27.741935483870968,18.494623655913976,36.344086021505376,17.419354838709676,23.655913978494624,4.086021505376344,0.0,4.516129032258063,0.8602150537634409,1.2903225806451613,7.311827956989247,0.21505376344086025,15.268817204301074,2.3655913978494625,0.0,2.5806451612903225,0.6451612903225806,1.0752688172043012,4.516129032258063,0.21505376344086025,8.38709677419355,1.7204301075268815,0.0,1.935483870967742,0.21505376344086025,0.21505376344086025,2.795698924731183,0.0
nh0006_5,5,30.49040511727079,69.5095948827292,54.58422174840085,45.41577825159915,19.189765458422176,14.285714285714285,12.793176972281449,41.7910447761194,17.69722814498934,27.718550106609808,18.763326226012797,6.183368869936035,2.1321961620469083,8.528784648187633,2.345415778251599,2.345415778251599,3.8379530916844353,0.4264392324093816,4.264392324093817,1.279317697228145,0.4264392324093816,1.7057569296375266,0.8528784648187633,0.6396588486140725,1.4925373134328357,0.2132196162046908,14.498933901918974,4.904051172707889,1.7057569296375266,6.823027718550106,1.4925373134328357,1.7057569296375266,2.345415778251599,0.2132196162046908
nh0007_1,1,69.84924623115577,30.15075376884422,50.753768844221106,49.246231155778894,14.070351758793972,14.572864321608037,30.90452261306533,19.849246231155774,38.944723618090464,10.301507537688444,10.050251256281408,7.035175879396986,1.507537688442211,8.040201005025125,0.7537688442211055,1.507537688442211,7.537688442211055,0.25125628140703515,6.78391959798995,5.276381909547738,1.256281407035176,6.281407035175879,0.0,1.0050251256281406,5.025125628140704,0.0,3.266331658291457,1.7587939698492463,0.25125628140703515,1.7587939698492463,0.7537688442211055,0.5025125628140703,2.512562814070352,0.25125628140703515
nh0007_2,2,49.497487437185924,50.502512562814076,54.52261306532663,45.47738693467337,15.829145728643216,17.839195979899497,21.356783919597987,33.165829145728644,28.140703517587944,17.336683417085432,10.552763819095476,6.281407035175879,2.7638190954773867,10.804020100502512,1.0050251256281406,1.507537688442211,7.2864321608040195,2.261306532663317,5.778894472361809,2.261306532663317,0.7537688442211055,6.532663316582915,0.25125628140703515,0.7537688442211055,2.512562814070352,0.7537688442211055,4.773869346733668,4.0201005025125625,2.010050251256281,4.271356783919598,0.7537688442211055,0.7537688442211055,4.773869346733668,1.507537688442211
nh0007_3,3,45.226130653266324,54.773869346733676,64.321608040201,35.678391959798994,24.874371859296478,17.336683417085432,25.376884422110553,38.944723618090464,19.849246231155774,15.829145728643216,18.84422110552764,9.798994974874372,5.025125628140704,7.537688442211055,1.0050251256281406,1.7587939698492463,5.025125628140704,0.25125628140703515,11.557788944723619,4.0201005025125625,1.256281407035176,2.7638190954773867,0.25125628140703515,1.256281407035176,0.5025125628140703,0.0,7.2864321608040195,5.778894472361809,3.7688442211055273,4.773869346733668,0.7537688442211055,0.5025125628140703,4.522613065326634,0.25125628140703515
nh0007_4,4,46.231155778894475,53.768844221105525,52.76381909547738,47.23618090452261,17.839195979899497,17.336683417085432,15.829145728643216,36.934673366834176,30.402010050251256,16.834170854271356,5.276381909547738,8.291457286432161,3.266331658291457,8.040201005025125,1.7587939698492463,1.7587939698492463,4.773869346733668,1.0050251256281406,1.507537688442211,3.7688442211055273,0.5025125628140703,4.271356783919598,0.7537688442211055,0.5025125628140703,0.7537688442211055,0.5025125628140703,3.7688442211055273,4.522613065326634,2.7638190954773867,3.7688442211055273,1.0050251256281406,1.256281407035176,4.0201005025125625,0.5025125628140703
nh0007_5,5,39.19597989949749,60.80402010050251,52.01005025125628,47.98994974874372,14.070351758793972,18.341708542713565,15.57788944723618,36.4321608040201,23.618090452261306,24.37185929648241,12.060301507537687,8.542713567839195,1.507537688442211,6.532663316582915,2.512562814070352,0.7537688442211055,6.030150753768844,0.5025125628140703,4.271356783919598,1.7587939698492463,0.0,2.7638190954773867,0.5025125628140703,0.7537688442211055,2.7638190954773867,0.25125628140703515,7.7889447236180915,6.78391959798995,1.507537688442211,3.7688442211055273,2.010050251256281,0.0,3.266331658291457,0.25125628140703515
nh0008_1,1,40.38054968287528,59.61945031712473,40.80338266384778,59.19661733615222,11.20507399577167,11.416490486257928,7.610993657505285,33.19238900634249,32.76955602536998,26.427061310782236,10.359408033826638,3.171247357293869,1.6913319238900637,5.496828752642706,2.5369978858350954,1.9027484143763211,5.9196617336152215,1.0570824524312896,1.9027484143763211,1.2684989429175475,0.21141649048625796,2.1141649048625792,0.8456659619450317,0.8456659619450317,0.21141649048625796,0.4228329809725159,8.456659619450317,1.9027484143763211,1.4799154334038054,3.382663847780127,1.6913319238900637,1.0570824524312896,5.708245243128964,0.6342494714587738
nh0008_2,2,53.48837209302325,46.511627906976734,38.68921775898521,61.310782241014785,11.839323467230447,10.570824524312897,12.896405919661731,25.792811839323463,40.59196617336153,20.718816067653275,11.20507399577167,3.382663847780127,0.8456659619450317,4.651162790697675,3.171247357293869,0.8456659619450317,7.610993657505285,1.4799154334038054,3.8054968287526423,2.1141649048625792,0.0,2.9598308668076108,1.0570824524312896,0.6342494714587738,1.6913319238900637,1.2684989429175475,7.399577167019028,1.2684989429175475,0.8456659619450317,1.6913319238900637,2.1141649048625792,0.21141649048625796,5.9196617336152215,0.21141649048625796
nh0008_3,3,48.20295983086682,51.79704016913318,36.78646934460888,63.21353065539113,13.31923890063425,6.765327695560254,5.496828752642706,31.289640591966172,42.70613107822409,20.507399577167014,10.993657505285412,3.171247357293869,1.4799154334038054,5.9196617336152215,3.8054968287526423,0.8456659619450317,5.9196617336152215,1.0570824524312896,2.5369978858350954,1.2684989429175475,0.4228329809725159,2.3255813953488373,0.4228329809725159,0.21141649048625796,0.6342494714587738,0.21141649048625796,8.456659619450317,1.9027484143763211,1.0570824524312896,3.5940803382663846,3.382663847780127,0.6342494714587738,5.2854122621564485,0.8456659619450317
nh0008_4,4,23.044397463002113,76.95560253699789,47.14587737843553,52.85412262156447,18.181818181818183,9.725158562367863,5.496828752642706,41.649048625792815,17.54756871035941,35.30655391120507,15.644820295983086,4.651162790697675,1.2684989429175475,5.2854122621564485,1.6913319238900637,1.4799154334038054,6.13107822410148,0.21141649048625796,2.3255813953488373,0.4228329809725159,0.4228329809725159,0.8456659619450317,0.0,0.4228329809725159,1.2684989429175475,0.0,13.31923890063425,4.228329809725159,0.8456659619450317,4.439746300211417,1.6913319238900637,1.0570824524312896,4.8625792811839315,0.21141649048625796
nh0008_5,5,37.632135306553906,62.367864693446094,42.07188160676533,57.92811839323468,13.530655391120508,13.742071881606766,7.399577167019028,34.6723044397463,30.232558139534877,27.69556025369979,10.147991543340382,5.2854122621564485,0.4228329809725159,6.13107822410148,2.9598308668076108,1.2684989429175475,4.8625792811839315,1.6913319238900637,2.3255813953488373,0.6342494714587738,0.0,1.6913319238900637,0.4228329809725159,0.4228329809725159,1.0570824524312896,1.0570824524312896,7.822410147991543,4.651162790697675,0.4228329809725159,4.439746300211417,2.5369978858350954,0.8456659619450317,3.8054968287526423,0.6342494714587738
nh0009_1,1,47.514619883040936,52.485380116959064,52.485380116959064,47.514619883040936,15.64327485380117,16.52046783625731,22.076023391812864,30.4093567251462,25.438596491228072,22.076023391812864,15.497076023391811,8.187134502923977,1.023391812865497,8.333333333333332,3.070175438596491,1.023391812865497,5.701754385964912,0.7309941520467835,7.163742690058478,3.6549707602339176,0.5847953216374269,3.947368421052632,1.1695906432748535,0.7309941520467835,3.070175438596491,0.43859649122807015,8.333333333333332,4.5321637426900585,0.43859649122807015,4.385964912280701,1.9005847953216373,0.29239766081871343,2.631578947368421,0.29239766081871343
nh0009_2,2,33.771929824561404,66.22807017543859,66.95906432748538,33.04093567251462,12.42690058479532,24.561403508771928,19.298245614035086,47.66081871345029,14.473684210526313,18.567251461988302,7.602339181286548,9.7953216374269,1.7543859649122806,12.865497076023393,5.116959064327485,1.6081871345029242,6.871345029239767,0.29239766081871343,3.3625730994152043,3.070175438596491,0.14619883040935672,4.093567251461988,1.023391812865497,0.29239766081871343,2.3391812865497075,0.14619883040935672,4.239766081871345,6.725146198830409,1.6081871345029242,8.771929824561402,4.093567251461988,1.3157894736842104,4.5321637426900585,0.14619883040935672
nh0009_3,3,17.690058479532162,82.30994152046783,59.941520467836256,40.058479532163744,15.204678362573096,18.128654970760234,8.47953216374269,51.46198830409357,9.210526315789473,30.84795321637427,17.397660818713447,11.257309941520466,2.1929824561403506,5.847953216374267,4.824561403508771,2.3391812865497075,6.2865497076023376,1.023391812865497,3.2163742690058483,1.4619883040935668,0.29239766081871343,0.5847953216374269,0.43859649122807015,0.29239766081871343,1.7543859649122806,0.0,14.1812865497076,9.7953216374269,1.9005847953216373,5.263157894736842,4.385964912280701,2.046783625730994,4.5321637426900585,1.023391812865497
nh0009_4,4,14.1812865497076,85.81871345029239,72.6608187134503,27.33918128654971,18.128654970760234,22.66081871345029,8.625730994152047,64.03508771929825,5.5555555555555545,21.783625730994157,12.719298245614036,11.403508771929824,0.8771929824561403,7.309941520467835,6.432748538011697,0.5847953216374269,6.140350877192982,0.7309941520467835,1.023391812865497,2.046783625730994,0.0,1.3157894736842104,0.43859649122807015,0.0,0.43859649122807015,0.29239766081871343,11.695906432748535,9.35672514619883,0.8771929824561403,5.9941520467836265,5.9941520467836265,0.5847953216374269,5.701754385964912,0.43859649122807015
nh0009_5,5,21.751824817518244,78.24817518248175,68.75912408759123,31.24087591240876,19.12408759124088,19.56204379562044,13.576642335766422,55.18248175182482,8.175182481751825,23.06569343065693,16.642335766423358,9.05109489051095,1.7518248175182485,10.218978102189784,2.7737226277372264,1.313868613138686,8.175182481751825,1.45985401459854,2.335766423357664,1.8978102189781019,0.291970802919708,2.7737226277372264,0.4379562043795621,0.0,2.18978102189781,0.583941605839416,14.306569343065693,7.153284671532846,1.45985401459854,7.445255474452554,2.335766423357664,1.313868613138686,5.985401459854015,0.8759124087591241
nh0010_1,1,39.794754846066134,60.20524515393386,40.478905359179016,59.521094640820984,16.761687571265682,8.20980615735462,11.174458380843783,29.304446978335232,28.620296465222353,30.90079817559863,13.340935005701256,2.2805017103762832,1.7103762827822122,5.131128848346637,2.1664766248574687,0.7981755986316991,7.297605473204105,1.8244013683010265,5.473204104903079,0.5701254275940707,0.11402508551881416,2.0524515393386547,0.2280501710376283,0.5701254275940707,2.394526795895097,0.4561003420752566,7.867730900798175,1.7103762827822122,1.5963511972633981,3.0786773090079818,1.9384264538198404,0.2280501710376283,4.903078677309008,1.3683010262257698
