wordlist	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
abad	0.018166089965397925	0.0	0.00033640536239885	0.0				0.018166089965397925	0.04129916999241599	-0.15614143993510096	-0.008714337385126752			-0.1565739845518509	0.2476385922047882	-0.21210162515870895	0.2774300884640405		
abadía	0.0008650519031141869	0.0	6.3630429779767605e-06	0.0				0.0008650519031141869	0.0013360551319784994	-0.157505050448306	-0.01558695779926636			-0.2625274125372809	0.2483078494706374	-0.2667710838247855	0.27753492030863236		
abajo	0.2664359861591695	0.17101449275362318	0.002726837608482943	0.0018277230258701032				0.09542149340554634	0.07531048800690561	-0.15381653745014806	0.0026175888169513405			-0.2678250839023815	0.2460951674247017	-0.26782508152650164	0.277255018745464		
abalanzar	0.014705882352941176	0.007246376811594203	0.00010764212386785984	5.277813883941286e-05				0.007459505541346973	0.01613638675640817	-0.15730466282954117	-0.014576183715790048			-0.2678250838735101	0.24805108258689182	-0.267825080619454	0.27751949841987134		
abanderado	0.0008650519031141869	0.0014492753623188406	6.474977428198274e-06	1.0493982242473558e-05				-0.0005842234592046537	-0.002296231009292401	-0.15754794515812065	-0.015803506858669707			-0.26782508396123955	0.24836883244431887	-0.2678250829757407	0.2775382235083531		
abanderar	0.0	0.0014492753623188406	0.0	1.0549875623259037e-05				-0.0014492753623188406	-0.004470572888608225	-0.15757492825565536	-0.0159397305899102			-0.2678250839977935	0.24840547485125203	-0.2678250839977919	0.2775403014990746		
abandonar	0.2301038062283737	0.3492753623188406	0.0022594593920431784	0.003292223987193157				-0.1191715560904669	-0.07864742302366075	-0.16179833433504984	-0.036680582844414646			-0.26782508395744764	0.25209421137475335	-0.2678250828609771	0.2778612349211199		
abandono	0.05968858131487889	0.06521739130434782	0.0004661621481438561	0.0005094426573211885				-0.005528809989468933	-0.00943046454309764	-0.15771015890152074	-0.01661809199625485			-0.2678250839417441	0.24852828129422955	-0.2678250824820809	0.2775506790731463		
abanicar	0.0008650519031141869	0.0014492753623188406	6.182181291264243e-06	1.0452449331223661e-05				-0.0005842234592046537	-0.002296231009292401	-0.15754898328310027	-0.01580874769300235			-0.26782508396123955	0.24836883244431887	-0.26782508301807995	0.2775383034530688		
abanico	0.03806228373702422	0.02753623188405797	0.0003804682950042588	0.00024136691669538165				0.010526051852966251	0.019181283604695936	-0.15695662565878157	-0.012827141489870087			-0.26782508391314225	0.24796939950769772	-0.2678250813867394	0.2774927770756579		
